normal,anomaly,AP,AUROC,FPR95,threshold,sequence,frame,scan,global95_TP,global95_FP,global95_FN,global95_TN,global95_precision_pct,global95_recall_pct,global95_fpr_pct,normal_p99_9,anomaly_p50,global50_TP,global50_FP,global50_FN,global50_TN,global50_precision_pct,global50_recall_pct,global50_fpr_pct,global75_TP,global75_FP,global75_FN,global75_TN,global75_precision_pct,global75_recall_pct,global75_fpr_pct,global90_TP,global90_FP,global90_FN,global90_TN,global90_precision_pct,global90_recall_pct,global90_fpr_pct,global99_TP,global99_FP,global99_FN,global99_TN,global99_precision_pct,global99_recall_pct,global99_fpr_pct
104395,30,0.8708660649437624,97.13490428979676,7.93237224004981,-16.75,125,58,/home/jasongao/Data/STU/val/125/velodyne/000058.bin,7,458,23,103937,1.5053763440860215,23.333333333333332,0.4387183294219072,-0.640625,-14.0,0,0,30,104395,,0.0,0.0,0,12,30,104383,0.0,0.0,0.011494803390967,1,191,29,104204,0.5208333333333334,3.3333333333333335,0.1829589539728914,21,3663,9,100732,0.5700325732899023,70.0,3.508788735092677
104376,33,0.25741339951949566,92.12895220310719,27.412431976699626,-20.0,125,59,/home/jasongao/Data/STU/val/125/velodyne/000059.bin,0,573,33,103803,0.0,0.0,0.548976776270407,-0.125,-16.125,0,0,33,104376,,0.0,0.0,0,39,33,104337,0.0,0.0,0.03736491147390204,0,241,33,104135,0.0,0.0,0.23089599141565112,10,4057,23,100319,0.24588148512417016,30.303030303030305,3.8869088679389896
104445,28,0.24693880716627542,89.78862764407788,39.07606874431519,-21.25,125,60,/home/jasongao/Data/STU/val/125/velodyne/000060.bin,0,600,28,103845,0.0,0.0,0.5744650294413327,0.38671875,-15.1875,0,9,28,104436,0.0,0.0,0.008616975441619991,0,62,28,104383,0.0,0.0,0.05936138637560438,0,269,28,104176,0.0,0.0,0.2575518215328642,13,3603,15,100842,0.35951327433628316,46.42857142857143,3.449662501795203
104047,30,2.5923519343071773,99.3519114759035,1.7088431189750786,-13.625,125,61,/home/jasongao/Data/STU/val/125/velodyne/000061.bin,14,432,16,103615,3.1390134529147984,46.666666666666664,0.41519697828865804,2.71875,-8.125,0,0,30,104047,,0.0,0.0,0,101,30,103946,0.0,0.0,0.09707151575730198,3,228,27,103819,1.2987012987012987,10.0,0.21913173854123616,29,2793,1,101254,1.0276399716513112,96.66666666666667,2.684363797130143
104704,32,0.3672911601266533,93.07652405829768,20.766159841075797,-19.5,125,62,/home/jasongao/Data/STU/val/125/velodyne/000062.bin,0,564,32,104140,0.0,0.0,0.538661369193154,2.015625,-15.25,0,12,32,104692,0.0,0.0,0.011460880195599023,0,74,32,104630,0.0,0.0,0.07067542787286063,0,373,32,104331,0.0,0.0,0.3562423594132029,16,3362,16,101342,0.47365304914150386,50.0,3.2109566014669926
104553,33,51.27509493912231,99.61624508839796,3.3408893097280803,-15.0,125,63,/home/jasongao/Data/STU/val/125/velodyne/000063.bin,29,355,4,104198,7.552083333333333,87.87878787878788,0.33954071140952435,1.4765625,6.6875,0,0,33,104553,,0.0,0.0,24,54,9,104499,30.76923076923077,72.72727272727273,0.05164844624257554,26,217,7,104336,10.699588477366255,78.78787878787878,0.20755023767849798,31,3110,2,101443,0.9869468322190386,93.93939393939394,2.9745679224890726
104518,38,8.522605881920972,98.63984647318368,2.638779923075451,-14.0625,125,64,/home/jasongao/Data/STU/val/125/velodyne/000064.bin,28,515,10,104003,5.156537753222836,73.6842105263158,0.4927380929600643,1.0390625,-0.006317138671875,0,5,38,104513,0.0,0.0,0.004783864980194799,4,59,34,104459,6.349206349206349,10.526315789473685,0.05644960676629863,26,238,12,104280,9.848484848484848,68.42105263157895,0.22771197305727242,37,3435,1,101083,1.0656682027649769,97.36842105263158,3.286515241393827
104529,35,1.6304635429262095,98.56398019414982,4.769968142812043,-15.4375,125,65,/home/jasongao/Data/STU/val/125/velodyne/000065.bin,12,512,23,104017,2.2900763358778624,34.285714285714285,0.4898162232490505,-1.125,-10.0,0,0,35,104529,,0.0,0.0,0,58,35,104471,0.0,0.0,0.0554869940399315,0,213,35,104316,0.0,0.0,0.20377120225009326,30,3767,5,100762,0.7900974453515933,85.71428571428571,3.603784595662448
104625,40,2.4323867159094044,93.62143369175628,45.90489844683393,-22.0,125,66,/home/jasongao/Data/STU/val/125/velodyne/000066.bin,22,609,18,104016,3.4865293185419968,55.0,0.582078853046595,0.2890625,-7.0625,0,6,40,104619,0.0,0.0,0.005734767025089606,0,53,40,104572,0.0,0.0,0.05065710872162485,11,269,29,104356,3.9285714285714284,27.5,0.25710872162485066,31,3938,9,100687,0.781053162005543,77.5,3.7639187574671444
104672,35,1.651413194737044,98.62700353758134,4.843702231733415,-15.75,125,67,/home/jasongao/Data/STU/val/125/velodyne/000067.bin,16,704,19,103968,2.2222222222222223,45.714285714285715,0.6725771935188016,4.5,-8.0625,0,4,35,104668,0.0,0.0,0.0038214613268113726,0,177,35,104495,0.0,0.0,0.16909966371140325,5,460,30,104212,1.075268817204301,14.285714285714286,0.43946805258330784,32,3409,3,101263,0.9299622202848009,91.42857142857143,3.256840415774992
104646,34,55.43127454969624,99.92754283067508,0.3421057661066835,-5.21875,125,68,/home/jasongao/Data/STU/val/125/velodyne/000068.bin,34,604,0,104042,5.329153605015674,100.0,0.5771840299677006,2.265625,5.65625,9,0,25,104646,100.0,26.470588235294116,0.0,26,73,8,104573,26.262626262626263,76.47058823529412,0.06975899699940753,31,295,3,104351,9.50920245398773,91.17647058823529,0.28190279609349617,34,3763,0,100883,0.8954437713984725,100.0,3.5959329549146646
104647,33,14.893688566600208,99.61742956334298,0.7281622980114099,-9.5625,125,69,/home/jasongao/Data/STU/val/125/velodyne/000069.bin,30,530,3,104117,5.357142857142857,90.9090909090909,0.5064645904803768,2.453125,2.046875,0,0,33,104647,,0.0,0.0,10,83,23,104564,10.75268817204301,30.303030303030305,0.07931426605636091,26,288,7,104359,8.280254777070065,78.78787878787878,0.2752109472799029,32,3748,1,100899,0.8465608465608465,96.96969696969697,3.5815646889065142
104617,34,6.454413955725709,99.62614331603962,1.1460852442719633,-9.875,125,70,/home/jasongao/Data/STU/val/125/velodyne/000070.bin,31,778,3,103839,3.831891223733004,91.17647058823529,0.7436649875259279,2.875,-0.1494140625,0,8,34,104609,0.0,0.0,0.007646940745767896,3,104,31,104513,2.803738317757009,8.823529411764707,0.09941022969498266,28,352,6,104265,7.368421052631579,82.3529411764706,0.33646539281378746,33,4470,1,100147,0.7328447701532311,97.05882352941177,4.2727281416978125
104222,39,2.900771103606571,99.15080186328099,4.820479361363244,-15.75,125,71,/home/jasongao/Data/STU/val/125/velodyne/000071.bin,23,535,16,103687,4.121863799283154,58.97435897435897,0.5133273205273359,2.8125,-7.25,0,0,39,104222,,0.0,0.0,0,93,39,104129,0.0,0.0,0.08923259964306961,9,322,30,103900,2.719033232628399,23.076923076923077,0.30895588263514423,36,3377,3,100845,1.054790506885438,92.3076923076923,3.2401988063940435
104836,38,30.516437747717905,94.96813067427621,68.29810370483422,-24.25,125,72,/home/jasongao/Data/STU/val/125/velodyne/000072.bin,25,402,13,104434,5.85480093676815,65.78947368421052,0.3834560647105956,0.984375,-0.92578125,0,0,38,104836,,0.0,0.0,19,34,19,104802,35.84905660377358,50.0,0.032431607463085196,22,204,16,104632,9.734513274336283,57.89473684210526,0.1945896447785112,32,4580,6,100256,0.6938421509106678,84.21052631578948,4.368728299439124
104775,41,53.0566500357225,98.1753467069388,3.0140777857313292,-14.125,125,73,/home/jasongao/Data/STU/val/125/velodyne/000073.bin,33,487,8,104288,6.346153846153846,80.48780487804878,0.46480553567167743,-0.6328125,4.34375,0,0,41,104775,,0.0,0.0,25,28,16,104747,47.16981132075472,60.97560975609756,0.02672393223574326,28,207,13,104568,11.914893617021276,68.29268292682927,0.19756621331424482,39,3932,2,100843,0.9821203727020902,95.1219512195122,3.7528036268193747
104648,42,21.85022996855177,99.8847838194983,0.5074153352190199,-9.3125,125,74,/home/jasongao/Data/STU/val/125/velodyne/000074.bin,39,314,3,104334,11.048158640226628,92.85714285714286,0.30005351272838465,-2.546875,0.055419921875,0,0,42,104648,,0.0,0.0,2,13,40,104635,13.333333333333334,4.761904761904762,0.012422597660729302,33,121,9,104527,21.428571428571427,78.57142857142857,0.11562571668832658,42,3879,0,100769,1.0711553175210407,100.0,3.706712025074536
104620,45,3.3892194436959766,98.88537352110282,5.927164978015675,-15.75,125,75,/home/jasongao/Data/STU/val/125/velodyne/000075.bin,28,611,17,104009,4.381846635367762,62.22222222222222,0.5840183521315236,-0.333984375,-6.34375,0,0,45,104620,,0.0,0.0,0,36,45,104584,0.0,0.0,0.03441024660676735,8,245,37,104375,3.1620553359683794,17.77777777777778,0.23418084496272223,41,4199,4,100421,0.9669811320754716,91.11111111111111,4.013572930606003
104470,47,13.532542287932383,99.81436185487435,0.45084713314827224,-7.03125,125,76,/home/jasongao/Data/STU/val/125/velodyne/000076.bin,46,554,1,103916,7.666666666666667,97.87234042553192,0.5302957786924476,1.1171875,0.8359375,0,0,47,104470,,0.0,0.0,8,70,39,104400,10.256410256410257,17.02127659574468,0.06700488178424428,40,304,7,104166,11.627906976744185,85.1063829787234,0.29099262946300375,47,3789,0,100681,1.2252346193952033,100.0,3.626878529721451
104451,49,1.3152540409740787,96.38493706354645,13.600635704780231,-18.25,125,77,/home/jasongao/Data/STU/val/125/velodyne/000077.bin,4,451,45,104000,0.8791208791208791,8.16326530612245,0.4317814094647251,2.71875,-12.3125,0,0,49,104451,,0.0,0.0,0,95,49,104356,0.0,0.0,0.0909517381355851,0,325,49,104126,0.0,0.0,0.3111506830954227,36,3259,13,101192,1.0925644916540211,73.46938775510205,3.1201233114091775
104441,47,2.916584779664573,98.92923358744538,3.7782097069158667,-14.625,125,78,/home/jasongao/Data/STU/val/125/velodyne/000078.bin,30,780,17,103661,3.7037037037037037,63.829787234042556,0.7468331402418591,1.0546875,-6.75,0,0,47,104441,,0.0,0.0,0,31,47,104410,0.0,0.0,0.02968182993268927,12,326,35,104115,3.5502958579881656,25.53191489361702,0.31213795348570006,45,4026,2,100415,1.105379513633014,95.74468085106383,3.8548079777099034
104521,47,3.6910784517296054,98.9827352214876,3.905435271380871,-14.9375,125,79,/home/jasongao/Data/STU/val/125/velodyne/000079.bin,27,566,20,103955,4.5531197301854975,57.4468085106383,0.5415179724648636,0.00750732421875,-6.625,0,0,47,104521,,0.0,0.0,1,37,46,104484,2.6315789473684212,2.127659574468085,0.03539958477243808,14,252,33,104269,5.2631578947368425,29.78723404255319,0.241099874666335,44,3732,3,100789,1.1652542372881356,93.61702127659575,3.5705743343442946
104552,49,6.127271732784909,96.8848232536568,13.92225878031984,-18.125,125,80,/home/jasongao/Data/STU/val/125/velodyne/000080.bin,15,403,34,104149,3.588516746411483,30.612244897959183,0.3854541280893718,-3.40625,-11.5,0,0,49,104552,,0.0,0.0,1,13,48,104539,7.142857142857143,2.0408163265306123,0.012434004131915219,15,109,34,104443,12.096774193548388,30.612244897959183,0.10425434233682761,39,4165,10,100387,0.9276879162702188,79.59183673469387,3.983663631494376
104139,48,42.910813681318366,99.91958864274352,0.4311545146390881,-7.25,125,81,/home/jasongao/Data/STU/val/125/velodyne/000081.bin,46,515,2,103624,8.19964349376114,95.83333333333333,0.4945313475259029,3.28125,7.8125,11,14,37,104125,44.0,22.916666666666668,0.013443570612354641,39,108,9,104031,26.53061224489796,81.25,0.10370754472387866,44,248,4,103891,15.068493150684931,91.66666666666667,0.23814325084742508,48,3294,0,100845,1.436265709156194,100.0,3.163080114078299
104626,53,65.39922913023014,99.89716290441895,0.6891212509318907,-8.625,125,82,/home/jasongao/Data/STU/val/125/velodyne/000082.bin,50,621,3,104005,7.451564828614009,94.33962264150944,0.5935427140481333,-1.265625,4.875,0,0,53,104626,,0.0,0.0,37,14,16,104612,72.54901960784314,69.81132075471699,0.013380995163726034,44,237,9,104389,15.658362989323843,83.01886792452831,0.226521132414505,53,3968,0,100658,1.3180800795821934,100.0,3.792556343547493
104601,53,42.9908422107845,99.66557554826942,2.2590606208353647,-12.625,125,83,/home/jasongao/Data/STU/val/125/velodyne/000083.bin,45,575,8,104026,7.258064516129032,84.90566037735849,0.5497079377826216,-1.1015625,3.65625,0,2,53,104599,0.0,0.0,0.0019120276096786838,31,34,22,104567,47.69230769230769,58.490566037735846,0.03250446936453762,45,168,8,104433,21.12676056338028,84.90566037735849,0.16061031921300944,53,4145,0,100456,1.26250595521677,100.0,3.962677221059072
104635,52,26.523077007670697,99.00945962337944,3.8247240407129546,-14.625,125,84,/home/jasongao/Data/STU/val/125/velodyne/000084.bin,34,592,18,104043,5.431309904153355,65.38461538461539,0.565776269890572,0.6875,-4.71875,1,0,51,104635,100.0,1.9230769230769231,0.0,13,41,39,104594,24.074074074074073,25.0,0.03918382950255651,18,251,34,104384,6.691449814126394,34.61538461538461,0.23988149280833374,50,4094,2,100541,1.2065637065637065,96.15384615384616,3.9126487313040568
104726,55,65.70369415075075,99.93543324311233,0.2129366155491473,-2.796875,125,85,/home/jasongao/Data/STU/val/125/velodyne/000085.bin,54,429,1,104297,11.180124223602485,98.18181818181819,0.4096403949353551,2.0,7.21875,14,0,41,104726,100.0,25.454545454545453,0.0,43,85,12,104641,33.59375,78.18181818181819,0.0811641808146974,54,251,1,104475,17.704918032786885,98.18181818181819,0.2396730515822241,55,3369,0,101357,1.6063084112149533,100.0,3.216966178408418
104878,57,10.0943039366524,99.74780220828009,0.5711398005301398,-9.125,125,86,/home/jasongao/Data/STU/val/125/velodyne/000086.bin,52,425,5,104453,10.90146750524109,91.2280701754386,0.4052327466198821,2.46875,-1.6171875,0,0,57,104878,,0.0,0.0,0,98,57,104780,0.0,0.0,0.09344190392646694,40,239,17,104639,14.336917562724015,70.17543859649123,0.2278838269227102,57,3445,0,101433,1.6276413478012564,100.0,3.2847689696599858
104851,59,3.248144677353064,98.98668958646563,4.3995765419500055,-14.75,125,87,/home/jasongao/Data/STU/val/125/velodyne/000087.bin,32,727,27,104124,4.216073781291173,54.23728813559322,0.6933648701490687,1.15625,-7.65625,0,0,59,104851,,0.0,0.0,0,59,59,104792,0.0,0.0,0.05627032646326692,9,333,50,104518,2.6315789473684212,15.254237288135593,0.31759353749606584,56,4525,3,100326,1.22244051517136,94.91525423728814,4.315647919428522
104822,60,81.76062523054712,99.96106097320536,0.2375455534143596,-2.296875,125,88,/home/jasongao/Data/STU/val/125/velodyne/000088.bin,60,662,0,104160,8.310249307479225,100.0,0.6315468126919921,1.6875,6.46875,1,0,59,104822,100.0,1.6666666666666667,0.0,48,56,12,104766,46.15384615384615,80.0,0.053423899563068825,60,312,0,104510,16.129032258064516,100.0,0.297647440422812,60,4626,0,100196,1.2804097311139564,100.0,4.413195703192078
104931,64,79.24821086234785,99.97607058447932,0.09911275028351965,-3.75,125,89,/home/jasongao/Data/STU/val/125/velodyne/000089.bin,63,266,1,104665,19.148936170212767,98.4375,0.2534999189943868,-3.8125,2.5625,0,0,64,104931,,0.0,0.0,26,2,38,104929,92.85714285714286,40.625,0.001906014428529224,60,102,4,104829,37.03703703703704,93.75,0.09720673585499043,64,3971,0,100960,1.5861214374225527,100.0,3.784391647844774
105073,67,12.615408027719946,99.7822267418629,0.5310593587315485,-4.3125,125,90,/home/jasongao/Data/STU/val/125/velodyne/000090.bin,67,1007,0,104066,6.238361266294227,100.0,0.9583813158470778,3.5,1.515625,0,0,67,105073,,0.0,0.0,15,142,52,104931,9.554140127388536,22.388059701492537,0.13514413788508942,61,505,6,104568,10.777385159010601,91.04477611940298,0.4806182368448602,67,4078,0,100995,1.6164053075995175,100.0,3.8811112274323567
104616,71,12.748638226905493,99.77703838693245,0.5285998317656955,-2.796875,125,91,/home/jasongao/Data/STU/val/125/velodyne/000091.bin,71,1003,0,103613,6.610800744878957,100.0,0.9587443603272922,4.5625,2.8125,0,2,71,104614,0.0,0.0,0.001911753460273763,32,188,39,104428,14.545454545454545,45.070422535211264,0.17970482526573373,69,634,2,103982,9.815078236130867,97.1830985915493,0.6060258469067829,71,3436,0,101180,2.024522383803821,100.0,3.284392444750325
105020,64,84.28705588605905,99.95273965673205,0.206627309083984,0.03955078125,125,92,/home/jasongao/Data/STU/val/125/velodyne/000092.bin,64,946,0,104074,6.336633663366337,100.0,0.9007808036564464,1.7734375,6.1875,21,1,43,105019,95.45454545454545,32.8125,0.0009521995810321843,55,45,9,104975,55.0,85.9375,0.04284898114644829,62,522,2,104498,10.616438356164384,96.875,0.49704818129880024,64,4281,0,100739,1.472957422324511,100.0,4.0763664063987815
104974,75,21.59270205243294,99.79512387194289,0.7116047783260617,-9.0625,125,93,/home/jasongao/Data/STU/val/125/velodyne/000093.bin,69,566,6,104408,10.866141732283465,92.0,0.5391811305656639,-1.421875,-1.65625,0,0,75,104974,,0.0,0.0,4,10,71,104964,28.571428571428573,5.333333333333333,0.009526168384552365,47,235,28,104739,16.666666666666668,62.666666666666664,0.2238649570369806,75,4064,0,100910,1.812031891761295,100.0,3.8714348314820812
104961,79,42.48566021797206,99.8389395747836,0.5897428568706472,-1.1484375,125,94,/home/jasongao/Data/STU/val/125/velodyne/000094.bin,79,1389,0,103572,5.381471389645776,100.0,1.3233486723640209,6.1875,6.4375,8,1,71,104960,88.88888888888889,10.126582278481013,0.0009527348253160698,64,350,15,104611,15.458937198067632,81.0126582278481,0.3334571888606244,79,822,0,104139,8.76803551609323,100.0,0.7831480264098094,79,4715,0,100246,1.6478931998331248,100.0,4.492144701365269
104913,84,10.346173408046274,99.6552131857099,0.8206799919933659,-3.84375,125,95,/home/jasongao/Data/STU/val/125/velodyne/000095.bin,84,1275,0,103638,6.181015452538631,100.0,1.2152926710703154,5.46875,1.8046875,0,1,84,104912,0.0,0.0,0.0009531707224080905,26,211,58,104702,10.970464135021096,30.952380952380953,0.20111902242810709,79,847,5,104066,8.531317494600431,94.04761904761905,0.8073356018796527,84,4656,0,100257,1.7721518987341771,100.0,4.4379628835320695
104869,88,4.446017834858031,99.17662967390484,1.2119882901524759,-7.3125,125,96,/home/jasongao/Data/STU/val/125/velodyne/000096.bin,86,1361,2,103508,5.9433310297166555,97.72727272727273,1.297809648227789,6.375,-2.546875,0,6,88,104863,0.0,0.0,0.005721423871687534,5,442,83,104427,1.1185682326621924,5.681818181818182,0.421478225214315,63,950,25,103919,6.219151036525172,71.5909090909091,0.9058921130171929,88,4701,0,100168,1.837544372520359,100.0,4.482735603467183
104956,98,11.085951313537324,99.5283981003507,1.183353024124395,-8.5,125,97,/home/jasongao/Data/STU/val/125/velodyne/000097.bin,90,1144,8,103812,7.293354943273906,91.83673469387755,1.0899805632836617,3.5625,-2.046875,0,5,98,104951,0.0,0.0,0.004763901063302717,14,129,84,104827,9.79020979020979,14.285714285714286,0.1229086474332101,64,464,34,104492,12.121212121212121,65.3061224489796,0.44209001867449216,97,4004,1,100952,2.365276761765423,98.9795918367347,3.814931971492816
104994,103,63.90462806817896,99.88308624570502,0.3666876202449664,-4.96875,125,98,/home/jasongao/Data/STU/val/125/velodyne/000098.bin,102,993,1,104001,9.315068493150685,99.02912621359224,0.9457683296188354,-2.3125,0.41796875,0,0,103,104994,,0.0,0.0,13,4,90,104990,76.47058823529412,12.62135922330097,0.0038097415090386118,90,221,13,104773,28.938906752411576,87.37864077669903,0.2104882183743833,103,4765,0,100229,2.115858668857847,100.0,4.5383545726422465
105226,98,35.65162197301691,99.868034283449,0.2822496341208447,0.107421875,125,99,/home/jasongao/Data/STU/val/125/velodyne/000099.bin,97,983,1,104243,8.981481481481481,98.9795918367347,0.9341797654572064,4.71875,4.6875,0,0,98,105226,,0.0,0.0,69,208,29,105018,24.90974729241877,70.40816326530613,0.1976697774314333,97,465,1,104761,17.259786476868328,98.9795918367347,0.44190599281546383,98,4303,0,100923,2.226766643944558,100.0,4.0892935206127765
105509,114,87.33292765266869,99.93434500391005,0.24926783497142424,-4.75,125,100,/home/jasongao/Data/STU/val/125/velodyne/000100.bin,112,739,2,104770,13.160987074030553,98.24561403508773,0.7004141826763594,-2.65625,5.4375,7,1,107,105508,87.5,6.140350877192983,0.000947786444758267,89,4,25,105505,95.6989247311828,78.0701754385965,0.003791145779033068,106,172,8,105337,38.1294964028777,92.98245614035088,0.16301926849842194,114,4579,0,100930,2.42914979757085,100.0,4.339914130548105
