parent,fragment,AP_loss,points,world_cell,first_frame,last_frame,observations,profiled
N125:30,N125:30/53_-5_-1/71,7.717757999867636e-08,3,"[53, -5, -1]",71,71,1,False
N125:30,N125:30/22_12_-1/103,7.716993564001477e-08,7,"[22, 12, -1]",103,106,4,False
N125:30,N125:30/21_19_0/163,7.710972829257885e-08,3,"[21, 19, 0]",163,163,1,False
N125:30,N125:30/62_-4_-1/123,7.708679876338994e-08,3,"[62, -4, -1]",123,123,1,False
N125:30,N125:30/-2_-1_-3/218,7.707600145458395e-08,9,"[-2, -1, -3]",218,220,3,False
N125:30,N125:30/29_-5_-3/137,7.698279660428042e-08,64,"[29, -5, -3]",137,139,3,False
N125:30,N125:30/21_-7_-2/133,7.698067664869017e-08,175,"[21, -7, -2]",133,136,4,False
N125:30,N125:30/52_-6_-2/113,7.695711317844346e-08,3,"[52, -6, -2]",113,113,1,False
N125:30,N125:30/8_-1_-3/220,7.694397644226537e-08,7,"[8, -1, -3]",220,220,1,False
N125:30,N125:30/19_14_-2/43,7.693981468472962e-08,6,"[19, 14, -2]",43,44,2,False
N125:30,N125:30/5_4_-3/227,7.69053933682631e-08,21,"[5, 4, -3]",227,234,8,False
N125:30,N125:30/19_14_-2/46,7.685300167441479e-08,10,"[19, 14, -2]",46,49,4,False
N125:30,N125:30/10_-29_-4/45,7.681567544872027e-08,15,"[10, -29, -4]",45,48,4,False
N125:30,N125:30/60_-2_-1/136,7.678057654995593e-08,3,"[60, -2, -1]",136,137,2,False
N125:30,N125:30/60_-4_-1/117,7.67581963863178e-08,4,"[60, -4, -1]",117,117,1,False
N125:30,N125:30/67_-4_-1/151,7.670947413614363e-08,3,"[67, -4, -1]",151,152,2,False
N125:30,N125:30/19_14_-2/36,7.667336432997565e-08,12,"[19, 14, -2]",36,39,4,False
N125:30,N125:30/46_-7_-2/20,7.665126732531327e-08,11,"[46, -7, -2]",20,28,9,False
N125:30,N125:30/22_0_-3/232,7.662460837088265e-08,5,"[22, 0, -3]",232,232,1,False
N125:30,N125:30/32_-3_-2/47,7.662030421596758e-08,6,"[32, -3, -2]",47,48,2,False
N125:30,N125:30/16_26_-1/47,7.657386392539173e-08,3,"[16, 26, -1]",47,47,1,False
N125:30,N125:30/54_-2_-1/214,7.656083917669673e-08,56,"[54, -2, -1]",214,224,11,False
N125:30,N125:30/-2_0_-3/222,7.651607334134645e-08,13,"[-2, 0, -3]",222,224,3,False
N125:30,N125:30/10_5_-2/241,7.650616917998245e-08,5,"[10, 5, -2]",241,241,1,False
N125:30,N125:30/58_-1_-1/235,7.645021287163206e-08,12,"[58, -1, -1]",235,237,3,False
N125:30,N125:30/56_-5_-1/163,7.64246478949295e-08,16,"[56, -5, -1]",163,167,5,False
N125:30,N125:30/17_29_-1/76,7.635606395004059e-08,5,"[17, 29, -1]",76,76,1,False
N125:30,N125:30/1_4_-3/234,7.634149189263183e-08,31,"[1, 4, -3]",234,247,14,False
N125:30,N125:30/26_-4_-3/111,7.631952306179195e-08,29,"[26, -4, -3]",111,111,1,False
N125:30,N125:30/16_22_-1/133,7.631581157236098e-08,2,"[16, 22, -1]",133,134,2,False
N125:30,N125:30/17_28_-1/88,7.630204478643404e-08,6,"[17, 28, -1]",88,88,1,False
N125:30,N125:30/36_-3_-2/57,7.627352345396629e-08,12,"[36, -3, -2]",57,59,3,False
N125:30,N125:30/21_19_0/62,7.627277253035109e-08,14,"[21, 19, 0]",62,70,9,False
N125:30,N125:30/9_6_-2/229,7.627035157843166e-08,7,"[9, 6, -2]",229,229,1,False
N125:30,N125:30/44_-2_-2/64,7.623379466820048e-08,4,"[44, -2, -2]",64,64,1,False
N125:30,N125:30/3_-23_-3/121,7.622329887588518e-08,41,"[3, -23, -3]",121,124,4,False
N125:30,N125:30/60_-5_-1/216,7.62082523439492e-08,9,"[60, -5, -1]",216,218,3,False
N125:30,N125:30/45_-1_-2/38,7.61932627164136e-08,3,"[45, -1, -2]",38,38,1,False
N125:30,N125:30/-1_1_-4/110,7.614259062618176e-08,7,"[-1, 1, -4]",110,110,1,False
N125:30,N125:30/53_-1_-1/128,7.612031274496046e-08,6,"[53, -1, -1]",128,129,2,False
N125:30,N125:30/9_-26_-3/71,7.611322906951521e-08,5,"[9, -26, -3]",71,71,1,False
N125:30,N125:30/-1_-19_-3/116,7.59803551664028e-08,14,"[-1, -19, -3]",116,119,4,False
N125:30,N125:30/49_-6_-2/168,7.595282884945753e-08,2,"[49, -6, -2]",168,168,1,False
N125:30,N125:30/16_-9_-3/33,7.592118624370651e-08,2,"[16, -9, -3]",33,33,1,False
N125:30,N125:30/56_-2_-1/51,7.589790838454747e-08,2,"[56, -2, -1]",51,51,1,False
N125:30,N125:30/11_22_-2/61,7.589790838454747e-08,2,"[11, 22, -2]",61,61,1,False
N125:30,N125:30/51_-3_-2/68,7.589790838454747e-08,2,"[51, -3, -2]",68,68,1,False
N125:30,N125:30/-4_-13_-4/110,7.586899326886155e-08,6,"[-4, -13, -4]",110,110,1,False
N125:30,N125:30/-3_-22_-3/86,7.584249100818115e-08,7,"[-3, -22, -3]",86,86,1,False
N125:30,N125:30/61_-5_-1/168,7.57837179929962e-08,4,"[61, -5, -1]",168,168,1,False
N125:30,N125:30/-3_-11_-3/111,7.577574926022823e-08,203,"[-3, -11, -3]",111,144,34,False
N125:30,N125:30/15_21_-2/60,7.576819044693991e-08,6,"[15, 21, -2]",60,60,1,False
N125:30,N125:30/12_-27_-4/77,7.572968161704307e-08,3,"[12, -27, -4]",77,78,2,False
N125:30,N125:30/44_-2_-2/73,7.570762284125901e-08,10,"[44, -2, -2]",73,74,2,False
N125:30,N125:30/1_7_-2/105,7.567294681904815e-08,5,"[1, 7, -2]",105,108,4,False
N125:30,N125:30/-3_5_-3/218,7.560439254337252e-08,19,"[-3, 5, -3]",218,222,5,False
N125:30,N125:30/5_-2_-3/232,7.554207999273867e-08,6,"[5, -2, -3]",232,232,1,False
N125:30,N125:30/22_1_-3/92,7.55007425732305e-08,50,"[22, 1, -3]",92,94,3,False
N125:30,N125:30/3_-6_-3/101,7.549867024470055e-08,232,"[3, -6, -3]",101,109,9,False
N125:30,N125:30/14_0_-3/25,7.549807228111798e-08,163,"[14, 0, -3]",25,48,24,False
N125:30,N125:30/64_-3_-1/153,7.540692395877017e-08,2,"[64, -3, -1]",153,154,2,False
N125:30,N125:30/19_-14_-3/51,7.538036993865116e-08,33,"[19, -14, -3]",51,56,6,False
N125:30,N125:30/32_-3_-2/29,7.530724482975447e-08,17,"[32, -3, -2]",29,34,6,False
N125:30,N125:30/39_-1_-2/55,7.525645180914301e-08,5,"[39, -1, -2]",55,55,1,False
N125:30,N125:30/23_15_-2/161,7.523801152322005e-08,3,"[23, 15, -2]",161,161,1,False
N125:30,N125:30/0_16_-2/125,7.518714825610338e-08,18,"[0, 16, -2]",125,129,5,False
N125:30,N125:30/27_-4_-3/30,7.518586388585621e-08,24,"[27, -4, -3]",30,36,7,False
N125:30,N125:30/4_-15_-3/149,7.510647543571722e-08,33,"[4, -15, -3]",149,153,5,False
N125:30,N125:30/32_-5_-2/43,7.507878757283224e-08,7,"[32, -5, -2]",43,44,2,False
N125:30,N125:30/31_-4_-2/58,7.504583712103308e-08,11,"[31, -4, -2]",58,59,2,False
N125:30,N125:30/-9_-1_-3/120,7.502303053830238e-08,6,"[-9, -1, -3]",120,121,2,False
N125:30,N125:30/44_-2_-2/47,7.494343353521474e-08,4,"[44, -2, -2]",47,47,1,False
N125:30,N125:30/22_5_-2/8,7.493816445790259e-08,40,"[22, 5, -2]",8,12,5,False
N125:30,N125:30/7_-28_-4/167,7.49348569781943e-08,9,"[7, -28, -4]",167,168,2,False
N125:30,N125:30/50_-4_-2/159,7.489951592343733e-08,24,"[50, -4, -2]",159,165,7,False
N125:30,N125:30/7_6_-2/241,7.488465333428835e-08,10,"[7, 6, -2]",241,241,1,False
N125:30,N125:30/-1_-7_-3/236,7.484404747498489e-08,13,"[-1, -7, -3]",236,240,5,False
N125:30,N125:30/27_-4_-3/61,7.483946730345862e-08,5,"[27, -4, -3]",61,61,1,False
N125:30,N125:30/24_18_-2/165,7.483931693727082e-08,9,"[24, 18, -2]",165,166,2,False
N125:30,N125:30/8_-26_-3/114,7.478791728104651e-08,6,"[8, -26, -3]",114,114,1,False
N125:30,N125:30/23_2_-2/229,7.476043236822642e-08,53,"[23, 2, -2]",229,232,4,False
N125:30,N125:30/9_-2_-3/219,7.475862281419758e-08,30,"[9, -2, -3]",219,222,4,False
N125:30,N125:30/17_-29_-3/86,7.474892543481147e-08,3,"[17, -29, -3]",86,87,2,False
N125:30,N125:30/19_25_-1/11,7.47313697239271e-08,4,"[19, 25, -1]",11,14,4,False
N125:30,N125:30/18_5_-2/242,7.470945431923053e-08,6,"[18, 5, -2]",242,243,2,False
N125:30,N125:30/35_-3_-2/63,7.470161714572851e-08,12,"[35, -3, -2]",63,66,4,False
N125:30,N125:30/8_5_-2/217,7.467501783726097e-08,4,"[8, 5, -2]",217,218,2,False
N125:30,N125:30/11_-29_-4/50,7.464985903072538e-08,8,"[11, -29, -4]",50,51,2,False
N125:30,N125:30/-6_0_-3/242,7.463043476740746e-08,4,"[-6, 0, -3]",242,242,1,False
N125:30,N125:30/17_-22_-3/76,7.462900381502546e-08,11,"[17, -22, -3]",76,82,7,False
N125:30,N125:30/-5_-24_-4/88,7.460900955144249e-08,2,"[-5, -24, -4]",88,88,1,False
N125:30,N125:30/-1_-8_-3/58,7.46043368761591e-08,798,"[-1, -8, -3]",58,64,7,False
N125:30,N125:30/67_-5_-1/223,7.458748985267964e-08,3,"[67, -5, -1]",223,223,1,False
N125:30,N125:30/22_10_-2/44,7.454726924933441e-08,4,"[22, 10, -2]",44,45,2,False
N125:30,N125:30/29_0_-2/64,7.452122991973375e-08,6,"[29, 0, -2]",64,64,1,False
N125:30,N125:30/35_-3_-2/55,7.451101746415263e-08,12,"[35, -3, -2]",55,57,3,False
N125:30,N125:30/9_-28_-3/136,7.448596613406178e-08,7,"[9, -28, -3]",136,136,1,False
N125:30,N125:30/10_-27_-3/137,7.447830031900161e-08,4,"[10, -27, -3]",137,137,1,False
N125:30,N125:30/9_-24_-3/113,7.447394243164411e-08,19,"[9, -24, -3]",113,115,3,False
N125:30,N125:30/37_-5_-2/71,7.447062511501399e-08,5,"[37, -5, -2]",71,71,1,False
N125:30,N125:30/16_-20_-3/113,7.446545773458893e-08,8,"[16, -20, -3]",113,116,4,False
N125:30,N125:30/35_-5_-2/51,7.440489455860226e-08,6,"[35, -5, -2]",51,52,2,False
N125:30,N125:30/8_5_-2/214,7.435979556837389e-08,4,"[8, 5, -2]",214,215,2,False
N125:30,N125:30/7_-24_-3/63,7.434211692542241e-08,16,"[7, -24, -3]",63,65,3,False
N125:30,N125:30/54_-5_-2/228,7.43372982423952e-08,3,"[54, -5, -2]",228,229,2,False
N125:30,N125:30/46_-6_-2/104,7.430210694427139e-08,5,"[46, -6, -2]",104,104,1,False
N125:30,N125:30/0_20_-2/139,7.421406597118035e-08,2,"[0, 20, -2]",139,139,1,False
N125:30,N125:30/11_-8_-3/149,7.4196558138299e-08,731,"[11, -8, -3]",149,159,11,False
N125:30,N125:30/13_-22_-3/3,7.414511223882847e-08,1,"[13, -22, -3]",3,3,1,False
N125:30,N125:30/22_7_-1/29,7.414511223882847e-08,1,"[22, 7, -1]",29,29,1,False
N125:30,N125:30/7_20_-2/38,7.414511223882847e-08,1,"[7, 20, -2]",38,38,1,False
N125:30,N125:30/12_-27_-3/50,7.414511223882847e-08,1,"[12, -27, -3]",50,50,1,False
N125:30,N125:30/-4_-24_-4/60,7.414511223882847e-08,1,"[-4, -24, -4]",60,60,1,False
N125:30,N125:30/1_10_-2/61,7.414511223882847e-08,1,"[1, 10, -2]",61,61,1,False
N125:30,N125:30/47_-1_-2/62,7.414511223882847e-08,1,"[47, -1, -2]",62,62,1,False
N125:30,N125:30/20_21_-2/81,7.414511223882847e-08,1,"[20, 21, -2]",81,81,1,False
N125:30,N125:30/7_27_-2/84,7.414511223882847e-08,1,"[7, 27, -2]",84,84,1,False
N125:30,N125:30/21_27_0/92,7.414511223882847e-08,1,"[21, 27, 0]",92,92,1,False
N125:30,N125:30/70_-5_-1/115,7.414511223882847e-08,1,"[70, -5, -1]",115,115,1,False
N125:30,N125:30/27_7_-2/117,7.414511223882847e-08,1,"[27, 7, -2]",117,117,1,False
N125:30,N125:30/18_-16_-2/136,7.414511223882847e-08,1,"[18, -16, -2]",136,136,1,False
N125:30,N125:30/62_-1_-1/140,7.414511223882847e-08,1,"[62, -1, -1]",140,140,1,False
N125:30,N125:30/13_28_-1/144,7.414511223882847e-08,1,"[13, 28, -1]",144,144,1,False
N125:30,N125:30/70_-5_-1/145,7.414511223882847e-08,1,"[70, -5, -1]",145,145,1,False
N125:30,N125:30/61_-2_-1/153,7.414511223882847e-08,1,"[61, -2, -1]",153,153,1,False
N125:30,N125:30/10_23_-1/36,7.41241220361134e-08,5,"[10, 23, -1]",36,38,3,False
N125:30,N125:30/54_-6_-1/128,7.408258421077327e-08,2,"[54, -6, -1]",128,128,1,False
N125:30,N125:30/57_-6_-1/78,7.408005964042695e-08,2,"[57, -6, -1]",78,78,1,False
N125:30,N125:30/35_-2_-2/65,7.407777433683424e-08,11,"[35, -2, -2]",65,66,2,False
N125:30,N125:30/40_-1_-2/91,7.407354059417804e-08,13,"[40, -1, -2]",91,93,3,False
N125:30,N125:30/9_6_-2/220,7.403367151646882e-08,7,"[9, 6, -2]",220,220,1,False
N125:30,N125:30/4_-26_-4/104,7.396275289204929e-08,8,"[4, -26, -4]",104,106,3,False
N125:30,N125:30/8_-23_-3/141,7.390766686116852e-08,17,"[8, -23, -3]",141,147,7,False
N125:30,N125:30/15_22_-2/132,7.389874948568518e-08,3,"[15, 22, -2]",132,133,2,False
N125:30,N125:30/0_3_-3/221,7.38662682655572e-08,9,"[0, 3, -3]",221,222,2,False
N125:30,N125:30/-4_4_-3/233,7.385215326925214e-08,16,"[-4, 4, -3]",233,235,3,False
N125:30,N125:30/57_-2_-1/88,7.384463034739191e-08,3,"[57, -2, -1]",88,88,1,False
N125:30,N125:30/5_-23_-3/81,7.382397449811117e-08,2,"[5, -23, -3]",81,81,1,False
N125:30,N125:30/44_-5_-2/82,7.380007160014574e-08,6,"[44, -5, -2]",82,83,2,False
N125:30,N125:30/20_21_-2/48,7.376463929810861e-08,2,"[20, 21, -2]",48,49,2,False
N125:30,N125:30/-1_-3_-3/214,7.374743883292663e-08,4,"[-1, -3, -3]",214,214,1,False
N125:30,N125:30/48_-4_-2/73,7.372768739852274e-08,4,"[48, -4, -2]",73,73,1,False
N125:30,N125:30/17_29_-1/82,7.366560186270946e-08,9,"[17, 29, -1]",82,83,2,False
N125:30,N125:30/-3_-2_-3/224,7.360316736854623e-08,11,"[-3, -2, -3]",224,227,4,False
N125:30,N125:30/63_-5_-1/225,7.360301279733258e-08,17,"[63, -5, -1]",225,227,3,False
N125:30,N125:30/58_-4_-1/73,7.359907858074628e-08,2,"[58, -4, -1]",73,73,1,False
N125:30,N125:30/16_7_-2/231,7.359363019080396e-08,3,"[16, 7, -2]",231,232,2,False
N125:30,N125:30/45_-3_-2/48,7.359220183814779e-08,3,"[45, -3, -2]",48,48,1,False
N125:30,N125:30/53_-5_-2/73,7.356589527561033e-08,4,"[53, -5, -2]",73,73,1,False
N125:30,N125:30/-2_-2_-3/233,7.355513653723207e-08,19,"[-2, -2, -3]",233,237,5,False
N125:30,N125:30/15_7_-2/235,7.353373143468775e-08,2,"[15, 7, -2]",235,236,2,False
N125:30,N125:30/14_0_-3/244,7.352775833568173e-08,22,"[14, 0, -3]",244,253,10,False
N125:30,N125:30/34_-6_-2/41,7.350330447378187e-08,6,"[34, -6, -2]",41,44,4,False
N125:30,N125:30/-2_-26_-3/41,7.349915655120195e-08,2,"[-2, -26, -3]",41,41,1,False
N125:30,N125:30/6_13_-2/146,7.349915655120195e-08,2,"[6, 13, -2]",146,147,2,False
N125:30,N125:30/13_-24_-3/44,7.346261071181448e-08,9,"[13, -24, -3]",44,47,4,False
N125:30,N125:30/-1_18_-2/160,7.345578104397916e-08,20,"[-1, 18, -2]",160,162,3,False
N125:30,N125:30/19_25_-1/42,7.344119714277124e-08,3,"[19, 25, -1]",42,44,3,False
N125:30,N125:30/-4_-11_-3/141,7.343305862083697e-08,50,"[-4, -11, -3]",141,150,10,False
N125:30,N125:30/65_-3_-1/22,7.33801339725083e-08,3,"[65, -3, -1]",22,23,2,False
N125:30,N125:30/18_-17_-3/7,7.337503173147212e-08,52,"[18, -17, -3]",7,20,14,False
N125:30,N125:30/4_7_-2/143,7.33335503053753e-08,134,"[4, 7, -2]",143,163,21,False
N125:30,N125:30/62_-2_-1/93,7.333196709071451e-08,2,"[62, -2, -1]",93,93,1,False
N125:30,N125:30/64_-5_-1/233,7.332913629341441e-08,7,"[64, -5, -1]",233,235,3,False
N125:30,N125:30/64_-4_-1/109,7.327863213453216e-08,2,"[64, -4, -1]",109,109,1,False
N125:30,N125:30/64_-4_-1/141,7.327863213453216e-08,2,"[64, -4, -1]",141,141,1,False
N125:30,N125:30/1_24_-2/71,7.325780272972783e-08,21,"[1, 24, -2]",71,75,5,False
N125:30,N125:30/-1_3_-3/215,7.323669075340102e-08,10,"[-1, 3, -3]",215,217,3,False
N125:30,N125:30/-3_4_-3/128,7.323174345953178e-08,111,"[-3, 4, -3]",128,138,11,False
N125:30,N125:30/63_-4_-1/142,7.321188371087165e-08,2,"[63, -4, -1]",142,142,1,False
N125:30,N125:30/23_13_-2/120,7.319618897654954e-08,6,"[23, 13, -2]",120,121,2,False
N125:30,N125:30/8_-5_-3/221,7.311951134865956e-08,30,"[8, -5, -3]",221,226,6,False
N125:30,N125:30/48_-4_-2/86,7.310222708072538e-08,4,"[48, -4, -2]",86,86,1,False
N125:30,N125:30/15_18_-2/54,7.307772014443484e-08,46,"[15, 18, -2]",54,61,8,False
N125:30,N125:30/6_23_-2/148,7.306882567623163e-08,2,"[6, 23, -2]",148,149,2,False
N125:30,N125:30/35_-5_-2/64,7.301429441521296e-08,9,"[35, -5, -2]",64,65,2,False
N125:30,N125:30/16_22_-1/105,7.297998776077081e-08,17,"[16, 22, -1]",105,107,3,False
N125:30,N125:30/15_29_-1/88,7.297267722023888e-08,4,"[15, 29, -1]",88,89,2,False
N125:30,N125:30/29_-4_-2/40,7.295751666433183e-08,15,"[29, -4, -2]",40,42,3,False
N125:30,N125:30/-6_-2_-3/215,7.293503815605927e-08,10,"[-6, -2, -3]",215,216,2,False
N125:30,N125:30/3_-25_-4/83,7.281816811360117e-08,4,"[3, -25, -4]",83,86,4,False
N125:30,N125:30/12_22_-2/61,7.27936853776683e-08,2,"[12, 22, -2]",61,61,1,False
N125:30,N125:30/24_25_-1/105,7.276324149393709e-08,2,"[24, 25, -1]",105,106,2,False
N125:30,N125:30/10_-26_-3/58,7.272748828986879e-08,2,"[10, -26, -3]",58,58,1,False
N125:30,N125:30/5_-4_-3/230,7.272748828986879e-08,2,"[5, -4, -3]",230,230,1,False
N125:30,N125:30/-1_0_-3/214,7.27251886704369e-08,8,"[-1, 0, -3]",214,215,2,False
N125:30,N125:30/-9_-1_-3/220,7.27217581374528e-08,3,"[-9, -1, -3]",220,220,1,False
N125:30,N125:30/27_-3_-2/33,7.271605250928457e-08,24,"[27, -3, -2]",33,38,6,False
N125:30,N125:30/20_-13_-3/104,7.271047766435067e-08,42,"[20, -13, -3]",104,106,3,False
N125:30,N125:30/10_1_-2/231,7.267848329506685e-08,7,"[10, 1, -2]",231,231,1,False
N125:30,N125:30/45_1_-1/52,7.267711958729756e-08,2,"[45, 1, -1]",52,52,1,False
N125:30,N125:30/6_30_-1/70,7.267224422652249e-08,13,"[6, 30, -1]",70,74,5,False
N125:30,N125:30/12_4_-2/252,7.264487999410676e-08,9,"[12, 4, -2]",252,254,3,False
N125:30,N125:30/9_-5_-3/128,7.264460902990767e-08,1050,"[9, -5, -3]",128,147,20,False
N125:30,N125:30/65_-4_-1/121,7.256801497738878e-08,2,"[65, -4, -1]",121,122,2,False
N125:30,N125:30/19_-21_-3/72,7.256353251118912e-08,11,"[19, -21, -3]",72,76,5,False
N125:30,N125:30/9_1_-3/216,7.255844745013717e-08,15,"[9, 1, -3]",216,217,2,False
N125:30,N125:30/16_-25_-3/111,7.254492233754827e-08,30,"[16, -25, -3]",111,117,7,False
N125:30,N125:30/15_22_-2/59,7.252488617366779e-08,8,"[15, 22, -2]",59,61,3,False
N125:30,N125:30/19_23_-2/46,7.252200120902417e-08,4,"[19, 23, -2]",46,46,1,False
N125:30,N125:30/19_15_-2/110,7.248767901828593e-08,11,"[19, 15, -2]",110,110,1,False
N125:30,N125:30/13_-25_-3/43,7.248635020098904e-08,5,"[13, -25, -3]",43,43,1,False
N125:30,N125:30/3_-26_-4/104,7.247768810268574e-08,12,"[3, -26, -4]",104,106,3,False
N125:30,N125:30/22_-2_-2/81,7.24412707021005e-08,19,"[22, -2, -2]",81,81,1,False
N125:30,N125:30/5_29_-1/162,7.242063478296636e-08,2,"[5, 29, -1]",162,162,1,False
N125:30,N125:30/9_-24_-3/31,7.237311975854358e-08,2,"[9, -24, -3]",31,31,1,False
N125:30,N125:30/49_-3_-2/72,7.226810777400588e-08,4,"[49, -3, -2]",72,72,1,False
N125:30,N125:30/-2_5_-3/215,7.219982380116309e-08,11,"[-2, 5, -3]",215,217,3,False
N125:30,N125:30/62_-4_-1/239,7.217800360263109e-08,40,"[62, -4, -1]",239,245,7,False
N125:30,N125:30/-1_-1_-3/216,7.210380298877247e-08,12,"[-1, -1, -3]",216,218,3,False
N125:30,N125:30/49_-2_-2/84,7.210353379123011e-08,8,"[49, -2, -2]",84,85,2,False
N125:30,N125:30/-5_-23_-4/85,7.210077937089237e-08,6,"[-5, -23, -4]",85,85,1,False
N125:30,N125:30/-2_9_-3/110,7.20308530474316e-08,7,"[-2, 9, -3]",110,110,1,False
N125:30,N125:30/4_-24_-4/152,7.200881993985202e-08,2,"[4, -24, -4]",152,153,2,False
N125:30,N125:30/62_-3_-1/247,7.200608544570551e-08,36,"[62, -3, -1]",247,253,7,False
N125:30,N125:30/56_-4_-1/234,7.193475108655389e-08,180,"[56, -4, -1]",234,254,21,False
N125:30,N125:30/65_-2_-1/109,7.19149464528149e-08,3,"[65, -2, -1]",109,109,1,False
N125:30,N125:30/21_6_-2/118,7.190211969432083e-08,1113,"[21, 6, -2]",118,121,4,False
N125:30,N125:30/5_19_-2/82,7.187474353662484e-08,9,"[5, 19, -2]",82,84,3,False
N125:30,N125:30/5_16_-3/110,7.18686256254048e-08,3,"[5, 16, -3]",110,110,1,False
N125:30,N125:30/1_14_-2/125,7.186806441285663e-08,2,"[1, 14, -2]",125,125,1,False
N125:30,N125:30/40_-1_-2/80,7.18243375215558e-08,3,"[40, -1, -2]",80,80,1,False
N125:30,N125:30/59_-2_-1/123,7.178931534552516e-08,3,"[59, -2, -1]",123,123,1,False
N125:30,N125:30/59_-3_-1/240,7.176156655387592e-08,30,"[59, -3, -1]",240,245,6,False
N125:30,N125:30/45_-2_-2/38,7.175436139167076e-08,4,"[45, -2, -2]",38,38,1,False
N125:30,N125:30/16_-18_-3/41,7.175068313978779e-08,92,"[16, -18, -3]",41,49,9,False
N125:30,N125:30/-1_0_-3/224,7.172270404756381e-08,11,"[-1, 0, -3]",224,226,3,False
N125:30,N125:30/0_8_-2/57,7.167876708199068e-08,8,"[0, 8, -2]",57,58,2,False
N125:30,N125:30/3_-11_-3/103,7.16695355984211e-08,274,"[3, -11, -3]",103,117,15,False
N125:30,N125:30/16_24_-2/43,7.166279154830288e-08,13,"[16, 24, -2]",43,45,3,False
N125:30,N125:30/49_-3_-2/70,7.157164867303104e-08,4,"[49, -3, -2]",70,70,1,False
N125:30,N125:30/-5_1_-3/226,7.154597716377092e-08,10,"[-5, 1, -3]",226,229,4,False
N125:30,N125:30/9_7_-3/230,7.153979764369308e-08,7,"[9, 7, -3]",230,230,1,False
N125:30,N125:30/64_-2_-1/236,7.153131267528095e-08,6,"[64, -2, -1]",236,238,3,False
N125:30,N125:30/58_-3_-1/73,7.150933946528399e-08,2,"[58, -3, -1]",73,73,1,False
N125:30,N125:30/10_-23_-3/43,7.14989893536907e-08,22,"[10, -23, -3]",43,47,5,False
N125:30,N125:30/22_8_-2/152,7.14931123472805e-08,14,"[22, 8, -2]",152,161,10,False
N125:30,N125:30/34_-5_-2/46,7.144921840037825e-08,5,"[34, -5, -2]",46,47,2,False
N125:30,N125:30/9_-24_-3/99,7.139519794141391e-08,33,"[9, -24, -3]",99,104,6,False
N125:30,N125:30/-5_-5_-3/214,7.137176565929451e-08,4,"[-5, -5, -3]",214,215,2,False
N125:30,N125:30/14_-21_-3/8,7.13416390721874e-08,2,"[14, -21, -3]",8,9,2,False
N125:30,N125:30/57_-5_-1/55,7.13416390721874e-08,2,"[57, -5, -1]",55,55,1,False
N125:30,N125:30/43_-4_-2/166,7.13369395162076e-08,19,"[43, -4, -2]",166,168,3,False
N125:30,N125:30/67_-5_-1/235,7.130408501036197e-08,3,"[67, -5, -1]",235,235,1,False
N125:30,N125:30/10_-29_-3/112,7.128428067444689e-08,2,"[10, -29, -3]",112,112,1,False
N125:30,N125:30/9_19_-2/76,7.124299360072418e-08,2,"[9, 19, -2]",76,77,2,False
N125:30,N125:30/-5_3_-4/110,7.124299360072418e-08,2,"[-5, 3, -4]",110,110,1,False
N125:30,N125:30/54_-3_-1/65,7.121226525599805e-08,3,"[54, -3, -1]",65,65,1,False
N125:30,N125:30/42_-3_-2/89,7.118809094629364e-08,19,"[42, -3, -2]",89,92,4,False
N125:30,N125:30/7_27_-2/67,7.115180594620212e-08,4,"[7, 27, -2]",67,67,1,False
N125:30,N125:30/-7_-1_-4/110,7.114219373937353e-08,7,"[-7, -1, -4]",110,110,1,False
N125:30,N125:30/7_24_-1/91,7.11192835675776e-08,3,"[7, 24, -1]",91,91,1,False
N125:30,N125:30/15_27_-1/95,7.1118771118413e-08,3,"[15, 27, -1]",95,95,1,False
N125:30,N125:30/-7_2_-3/233,7.107473953699381e-08,6,"[-7, 2, -3]",233,235,3,False
N125:30,N125:30/49_-6_-2/159,7.106382257917627e-08,3,"[49, -6, -2]",159,160,2,False
N125:30,N125:30/43_-6_-2/124,7.103069310486905e-08,7,"[43, -6, -2]",124,125,2,False
N125:30,N125:30/0_3_-3/224,7.101473167542076e-08,13,"[0, 3, -3]",224,226,3,False
N125:30,N125:30/10_-9_-3/128,7.099751460710481e-08,408,"[10, -9, -3]",128,136,9,False
N125:30,N125:30/42_-3_-2/45,7.093429582998056e-08,4,"[42, -3, -2]",45,45,1,False
N125:30,N125:30/9_-20_-3/31,7.087073085581586e-08,59,"[9, -20, -3]",31,42,12,False
N125:30,N125:30/23_1_-3/61,7.086802143367259e-08,2,"[23, 1, -3]",61,61,1,False
N125:30,N125:30/17_27_-1/139,7.086802143367259e-08,2,"[17, 27, -1]",139,139,1,False
N125:30,N125:30/17_-30_-3/107,7.086801590121935e-08,2,"[17, -30, -3]",107,108,2,False
N125:30,N125:30/28_-4_-2/58,7.086639903192672e-08,12,"[28, -4, -2]",58,59,2,False
N125:30,N125:30/11_20_-2/51,7.085724365118455e-08,2,"[11, 20, -2]",51,51,1,False
N125:30,N125:30/18_26_-1/47,7.08385770780612e-08,3,"[18, 26, -1]",47,47,1,False
N125:30,N125:30/7_-26_-3/116,7.083774840314243e-08,6,"[7, -26, -3]",116,116,1,False
N125:30,N125:30/14_-26_-3/50,7.083365961120203e-08,3,"[14, -26, -3]",50,50,1,False
N125:30,N125:30/25_12_-1/140,7.08263095329459e-08,64,"[25, 12, -1]",140,147,8,False
