index,group,unit,frame,geometry_sources,visit1,visit2,update1,update2,label,points,wrong_both,corrected,newly_wrong,correct_both,bce_improved,score_change_mean,bce1,score1,wrong1,rank_error1,AP1,bce2,score2,wrong2,rank_error2,AP2,rank_inverted_both,rank_corrected,rank_newly_inverted,rank_improved,rank_worsened,point_examples,persistent_ranges,persistent_source_classes
13,anomaly_nuscenes,scene-0002,75,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",6051,9515,757,1190,1,70,0,0,0,70,68,6.2821428571428575,1.503791704774094e-11,32.79642857142857,0,0.0,100.0,6.3773066423036e-16,39.07857142857143,0,0.0,100.0,0,0,0,0,0,"[{""slot"":19275,""score1"":22.5,""score2"":31.625,""bce1"":1.6918979224720044e-10,""bce2"":1.8426252147235454e-14,""rank1"":0.0,""rank2"":0.0},{""slot"":19305,""score1"":23.75,""score2"":31.875,""bce1"":4.847368706152771e-11,""bce2"":1.4350379601338155e-14,""rank1"":0.0,""rank2"":0.0},{""slot"":19211,""score1"":24.5,""score2"":33.0,""bce1"":2.2897348456193385e-11,""bce2"":4.658886145103387e-15,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
14,normal_nuscenes,scene-0002,78,[],4684,11090,586,1387,0,26390,7,6,15,26362,25337,-1.3144790447042856,0.00373431317702109,-6.6714085147072755,13,,,0.003257991553494948,-7.985887559411561,22,,,,,,,,"[{""slot"":25302,""score1"":3.421875,""score2"":6.09375,""bce1"":3.454004433772116,""bce2"":6.096004386500263,""rank1"":null,""rank2"":null},{""slot"":25174,""score1"":3.015625,""score2"":5.4375,""bce1"":3.0634768111177904,""bce2"":5.441840910152833,""rank1"":null,""rank2"":null},{""slot"":25269,""score1"":0.51171875,""score2"":5.3125,""bce1"":0.9813875503784992,""bce2"":5.317417476699886,""rank1"":null,""rank2"":null}]","[0,2,0,5]","{""17"":4,""24"":1,""28"":2}"
15,anomaly_nuscenes,scene-0002,76,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1311,11918,164,1490,0,25557,23,89,20,25425,23835,-1.6163805611476785,0.024285032555700414,-6.024489183691217,112,0.0004029252641393652,93.44951757355078,0.007681977064635382,-7.640869744838896,43,8.779991544486403e-06,99.8892112204554,6,69,2,73,4,"[{""slot"":5963,""score1"":5.03125,""score2"":15.875,""bce1"":5.037759409910152,""bce2"":15.875000127519051,""rank1"":0.024390243902439025,""rank2"":0.06341463414634146},{""slot"":7691,""score1"":5.0625,""score2"":5.375,""bce1"":5.068809766913481,""bce2"":5.379620229018804,""rank1"":0.024390243902439025,""rank2"":0.026829268292682926},{""slot"":7080,""score1"":6.09375,""score2"":4.65625,""bce1"":6.096004386500263,""bce2"":4.6657071679614655,""rank1"":0.3121951219512195,""rank2"":0.01707317073170732}]","[6,8,4,5]","{""24"":18,""25"":5}"
15,anomaly_nuscenes,scene-0002,76,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1311,11918,164,1490,1,205,0,0,0,205,200,28.728963414634148,0.002512178575209653,6.088871951219512,0,0.00040292526413936516,93.44951757355078,0.0005097456813944566,34.81783536585366,0,8.779991544486403e-06,99.8892112204554,13,174,0,187,0,"[{""slot"":25428,""score1"":4.96875,""score2"":3.46875,""bce1"":0.006927779818205781,""bce2"":0.030680455739117173,""rank1"":0.002582462730367414,""rank2"":0.00031302578549908047},{""slot"":25460,""score1"":4.9375,""score2"":3.5625,""bce1"":0.007146907153260184,""bce2"":0.027972901141330206,""rank1"":0.002660719176742184,""rank2"":0.00031302578549908047},{""slot"":25332,""score1"":5.1875,""score2"":3.96875,""bce1"":0.005570410673480052,""bce2"":0.01872070858371963,""rank1"":0.0018977188245881754,""rank2"":0.0002738975623116954}]","[0,0,0,0]",{}
16,normal_nuscenes,scene-0004,84,[],422,8722,53,1091,0,25151,9,186,2,24954,25118,-4.023664308785871,0.0329697365281557,-4.222885378757616,195,,,0.0016242958682480535,-8.246549687543487,11,,,,,,,,"[{""slot"":22645,""score1"":0.11767578125,""score2"":4.0,""bce1"":0.7537150220647901,""bce2"":4.0181499279178094,""rank1"":null,""rank2"":null},{""slot"":22644,""score1"":0.67578125,""score2"":2.109375,""bce1"":1.0870685743956707,""bce2"":2.223876001310483,""rank1"":null,""rank2"":null},{""slot"":27765,""score1"":3.46875,""score2"":1.453125,""bce1"":3.4994304557391174,""bce2"":1.663254960760272,""rank1"":null,""rank2"":null}]","[0,0,0,9]","{""2"":3,""9"":4,""17"":1,""24"":1}"
17,anomaly_nuscenes,scene-0004,87,"[""0bc52d085baa0c169dac0ea888dd01d2259c18061e9b3e110f1d52961b6f4be1"",""0bd3549c2b4db2003f7e81ec631de29de81512770413584bbbf6414199030eb8"",""0c0a05bdc65d080330e4de6df9371d2060bd466cca6a77c02a472a000bfb3448"",""0c2fec8217e3ce4fea73607e1d9c64229b14851501d4f613cd6f8b749b83a883""]",3558,8988,445,1124,0,23503,17,25,2,23459,20070,-0.9645005379393472,0.007449097724495316,-6.932256907253819,42,0.0,100.0,0.004776527800494717,-7.896757445193167,19,0.0,100.0,0,0,0,0,0,"[{""slot"":13993,""score1"":6.375,""score2"":4.46875,""bce1"":6.3767021702816455,""bce2"":4.480146447042009,""rank1"":0.0,""rank2"":0.0},{""slot"":14025,""score1"":5.96875,""score2"":3.9375,""bce1"":5.9713041715420445,""bce2"":3.9568092665045387,""rank1"":0.0,""rank2"":0.0},{""slot"":13608,""score1"":5.1875,""score2"":3.890625,""bce1"":5.19307041067348,""bce2"":3.9108516272867173,""rank1"":0.0,""rank2"":0.0}]","[0,13,0,4]","{""24"":14,""27"":2,""28"":1}"
17,anomaly_nuscenes,scene-0004,87,"[""0bc52d085baa0c169dac0ea888dd01d2259c18061e9b3e110f1d52961b6f4be1"",""0bd3549c2b4db2003f7e81ec631de29de81512770413584bbbf6414199030eb8"",""0c0a05bdc65d080330e4de6df9371d2060bd466cca6a77c02a472a000bfb3448"",""0c2fec8217e3ce4fea73607e1d9c64229b14851501d4f613cd6f8b749b83a883""]",3558,8988,445,1124,1,129,0,0,0,129,129,13.409883720930232,2.8213169009566753e-11,26.301356589147286,0,0.0,100.0,9.007122135410365e-14,39.71124031007752,0,0.0,100.0,0,0,0,0,0,"[{""slot"":13610,""score1"":25.125,""score2"":26.125,""bce1"":1.2256067444024377e-11,""bce2"":4.508755242284661e-12,""rank1"":0.0,""rank2"":0.0},{""slot"":13642,""score1"":25.0,""score2"":26.375,""bce1"":1.3887943864867583e-11,""bce2"":3.5114221133703467e-12,""rank1"":0.0,""rank2"":0.0},{""slot"":13546,""score1"":25.25,""score2"":27.0,""bce1"":1.08159415572272e-11,""bce2"":1.879528816537317e-12,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
18,normal_nuscenes,scene-0004,86,[],3936,8432,493,1055,0,21838,16,67,17,21738,20648,-1.553908215936849,0.017019982862551533,-6.132163821892136,83,,,0.007904184543637312,-7.686072037828985,33,,,,,,,,"[{""slot"":8854,""score1"":11.75,""score2"":14.125,""bce1"":11.750007889293707,""bce2"":14.125000733821249,""rank1"":null,""rank2"":null},{""slot"":8886,""score1"":12.3125,""score2"":13.5,""bce1"":12.312504495191682,""bce2"":13.500001370958147,""rank1"":null,""rank2"":null},{""slot"":8982,""score1"":7.625,""score2"":12.0625,""bce1"":7.625487976163787,""bce2"":12.062505771936689,""rank1"":null,""rank2"":null}]","[0,0,0,16]","{""9"":5,""12"":4,""17"":2,""25"":1,""27"":1,""28"":3}"
19,anomaly_nuscenes,scene-0004,97,"[""0bc52d085baa0c169dac0ea888dd01d2259c18061e9b3e110f1d52961b6f4be1"",""0bd3549c2b4db2003f7e81ec631de29de81512770413584bbbf6414199030eb8"",""0c0a05bdc65d080330e4de6df9371d2060bd466cca6a77c02a472a000bfb3448"",""0c2fec8217e3ce4fea73607e1d9c64229b14851501d4f613cd6f8b749b83a883""]",2664,6701,334,838,0,23897,81,760,39,23017,17915,-1.0724418679405896,0.10636502800990649,-5.432406722588904,841,4.86584382003774e-06,99.75775193798451,0.02133632655616643,-6.504848590529494,120,9.73168764007548e-07,99.94714587737843,1,4,0,4,0,"[{""slot"":33897,""score1"":12.875,""score2"":14.0625,""bce1"":12.875002561285491,""bce2"":14.062500781148636,""rank1"":0.023255813953488372,""rank2"":0.023255813953488372},{""slot"":33929,""score1"":12.6875,""score2"":13.375,""bce1"":12.68750308949922,""bce2"":13.375001553498961,""rank1"":0.0,""rank2"":0.0},{""slot"":33993,""score1"":12.0625,""score2"":12.0,""bce1"":12.062505771936689,""bce2"":12.000006144193478,""rank1"":0.0,""rank2"":0.0}]","[0,42,18,21]","{""2"":2,""9"":5,""12"":10,""23"":3,""24"":46,""27"":1,""28"":14}"
19,anomaly_nuscenes,scene-0004,97,"[""0bc52d085baa0c169dac0ea888dd01d2259c18061e9b3e110f1d52961b6f4be1"",""0bd3549c2b4db2003f7e81ec631de29de81512770413584bbbf6414199030eb8"",""0c0a05bdc65d080330e4de6df9371d2060bd466cca6a77c02a472a000bfb3448"",""0c2fec8217e3ce4fea73607e1d9c64229b14851501d4f613cd6f8b749b83a883""]",2664,6701,334,838,1,43,0,0,0,43,43,12.962209302325581,6.751174510849668e-08,24.566860465116278,0,4.86584382003774e-06,99.75775193798451,3.188274768045217e-08,37.52906976744186,0,9.73168764007548e-07,99.94714587737843,1,0,0,1,0,"[{""slot"":33961,""score1"":12.75,""score2"":13.5,""bce1"":2.902316196926676e-06,""bce2"":1.3709581466205352e-06,""rank1"":0.0002092312842616228,""rank2"":4.184625685232456e-05},{""slot"":33802,""score1"":24.625,""score2"":34.5,""bce1"":2.0206839090018012e-11,""bce2"":1.0395380116702214e-15,""rank1"":0.0,""rank2"":0.0},{""slot"":33707,""score1"":25.0,""score2"":35.0,""bce1"":1.3887943864867583e-11,""bce2"":6.305116760146987e-16,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
20,normal_nuscenes,scene-0004,105,[],614,8840,77,1106,0,22577,7,237,5,22328,22040,-3.031559927214204,0.04274268917544417,-4.956235069271185,244,,,0.0024336183707568348,-7.987794996485389,12,,,,,,,,"[{""slot"":28693,""score1"":3.796875,""score2"":6.8125,""bce1"":3.819067700035025,""bce2"":6.813599335120408,""rank1"":null,""rank2"":null},{""slot"":9366,""score1"":4.125,""score2"":1.9296875,""bce1"":4.141034256080319,""bce2"":2.0652611745820426,""rank1"":null,""rank2"":null},{""slot"":30197,""score1"":5.625,""score2"":1.9140625,""bce1"":5.628600075082226,""bce2"":2.0516307600336208,""rank1"":null,""rank2"":null}]","[0,0,0,7]","{""9"":2,""12"":5}"
21,anomaly_nuscenes,scene-0004,113,"[""0bc52d085baa0c169dac0ea888dd01d2259c18061e9b3e110f1d52961b6f4be1"",""0bd3549c2b4db2003f7e81ec631de29de81512770413584bbbf6414199030eb8"",""0c0a05bdc65d080330e4de6df9371d2060bd466cca6a77c02a472a000bfb3448"",""0c2fec8217e3ce4fea73607e1d9c64229b14851501d4f613cd6f8b749b83a883""]",2903,10109,363,1264,0,23638,20,257,6,23355,23535,-3.4664998998980057,0.03548856932173539,-5.110314390907252,277,2.1315092387095094e-05,99.74097331240188,0.005771912359634133,-8.576814290805258,26,2.603370062545966e-06,99.95540691192866,2,64,6,64,6,"[{""slot"":8119,""score1"":0.984375,""score2"":9.1875,""bce1"":1.3018629553843697,""bce2"":9.187602305087713,""rank1"":0.0,""rank2"":0.007692307692307693},{""slot"":8054,""score1"":0.1865234375,""score2"":7.8125,""bce1"":0.7907514837502987,""bce2"":7.812904563322548,""rank1"":0.0,""rank2"":0.007692307692307693},{""slot"":8086,""score1"":0.22265625,""score2"":7.25,""bce1"":0.8106595225808857,""bce2"":7.250709922334339,""rank1"":0.0,""rank2"":0.007692307692307693}]","[0,3,0,17]","{""2"":4,""9"":9,""24"":3,""25"":2,""28"":1,""30"":1}"
21,anomaly_nuscenes,scene-0004,113,"[""0bc52d085baa0c169dac0ea888dd01d2259c18061e9b3e110f1d52961b6f4be1"",""0bd3549c2b4db2003f7e81ec631de29de81512770413584bbbf6414199030eb8"",""0c0a05bdc65d080330e4de6df9371d2060bd466cca6a77c02a472a000bfb3448"",""0c2fec8217e3ce4fea73607e1d9c64229b14851501d4f613cd6f8b749b83a883""]",2903,10109,363,1264,1,130,0,0,0,130,124,12.9265625,0.0006541159780462308,24.289783653846154,0,2.1315092387095094e-05,99.74097331240188,7.509908324600196e-05,37.21634615384615,0,2.603370062545966e-06,99.95540691192866,1,0,0,1,0,"[{""slot"":26581,""score1"":2.421875,""score2"":4.625,""bce1"":0.08503488351278922,""bce2"":0.009755911000221376,""rank1"":0.0027709620103223624,""rank2"":0.00033843810813097557},{""slot"":5385,""score1"":15.5,""score2"":11.875,""bce1"":1.8553911904921443e-07,""bce2"":6.96228048675691e-06,""rank1"":0.0,""rank2"":0.0},{""slot"":4586,""score1"":21.625,""score2"":18.875,""bce1"":4.05865212565206e-10,""bce2"":6.348800095890049e-09,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
22,normal_nuscenes,scene-0004,118,[],3489,11357,437,1420,0,24720,3,45,25,24647,21352,-1.0126625480775309,0.0073889601559167855,-6.507355496798518,48,,,0.004557533824373668,-7.520018044876049,28,,,,,,,,"[{""slot"":25909,""score1"":5.28125,""score2"":2.265625,""bce1"":5.286323178869939,""bce2"":2.3643522087821607,""rank1"":null,""rank2"":null},{""slot"":27094,""score1"":2.953125,""score2"":1.609375,""bce1"":3.0039857805499173,""bce2"":1.7917070424745012,""rank1"":null,""rank2"":null},{""slot"":6068,""score1"":2.515625,""score2"":0.10595703125,""bce1"":2.59333797010447,""bce2"":0.7475284017602308,""rank1"":null,""rank2"":null}]","[0,0,1,2]","{""9"":1,""28"":2}"
23,anomaly_nuscenes,scene-0004,115,"[""0bc52d085baa0c169dac0ea888dd01d2259c18061e9b3e110f1d52961b6f4be1"",""0bd3549c2b4db2003f7e81ec631de29de81512770413584bbbf6414199030eb8"",""0c0a05bdc65d080330e4de6df9371d2060bd466cca6a77c02a472a000bfb3448"",""0c2fec8217e3ce4fea73607e1d9c64229b14851501d4f613cd6f8b749b83a883""]",1427,10285,179,1286,0,23066,70,86,36,22874,22292,-2.4004421209323583,0.026442177172143273,-5.753686538255712,156,0.00030378664949028253,95.10081152604674,0.020255436141324083,-8.15412865918807,106,5.140528421548103e-05,98.59984332138804,13,92,8,99,9,"[{""slot"":3784,""score1"":2.765625,""score2"":21.125,""bce1"":2.8266605976680585,""bce2"":21.125000000669157,""rank1"":0.07142857142857142,""rank2"":0.07142857142857142},{""slot"":3752,""score1"":2.90625,""score2"":21.0,""bce1"":2.959487780148678,""bce2"":21.000000000758256,""rank1"":0.07142857142857142,""rank2"":0.07142857142857142},{""slot"":3816,""score1"":2.6875,""score2"":21.0,""bce1"":2.753335355532678,""bce2"":21.000000000758256,""rank1"":0.07142857142857142,""rank2"":0.07142857142857142}]","[43,15,4,8]","{""9"":1,""24"":59,""27"":4,""28"":2,""30"":4}"
23,anomaly_nuscenes,scene-0004,115,"[""0bc52d085baa0c169dac0ea888dd01d2259c18061e9b3e110f1d52961b6f4be1"",""0bd3549c2b4db2003f7e81ec631de29de81512770413584bbbf6414199030eb8"",""0c0a05bdc65d080330e4de6df9371d2060bd466cca6a77c02a472a000bfb3448"",""0c2fec8217e3ce4fea73607e1d9c64229b14851501d4f613cd6f8b749b83a883""]",1427,10285,179,1286,1,70,0,0,0,70,70,25.073604910714284,0.014983794046544723,7.5031808035714285,0,0.00030378664949028253,95.10081152604674,0.00010594853737750363,32.57678571428571,0,5.1405284215481045e-05,98.59984332138804,5,5,0,10,0,"[{""slot"":26389,""score1"":1.4375,""score2"":5.8125,""bce1"":0.21311003883067595,""bce2"":0.0029854848580846164,""rank1"":0.0038801699471082978,""rank2"":0.0008887540102315096},{""slot"":26421,""score1"":1.421875,""score2"":5.8125,""bce1"":0.21612798184517223,""bce2"":0.0029854848580846164,""rank1"":0.003901846874187115,""rank2"":0.0008887540102315096},{""slot"":26357,""score1"":0.95703125,""score2"":7.34375,""bce1"":0.3250004640281362,""bce2"":0.0006464121700567195,""rank1"":0.004552154686551634,""rank2"":0.0006069539582068846}]","[0,0,0,0]",{}
24,normal_nuscenes,scene-0005,122,[],426,9281,54,1161,0,25712,24,432,1,25255,25654,-4.207846867645017,0.06142465938347326,-4.003380857941225,456,,,0.004598409012231022,-8.211227725586241,25,,,,,,,,"[{""slot"":31381,""score1"":4.59375,""score2"":13.125,""bce1"":4.603814043647628,""bce2"":13.125001994731711,""rank1"":null,""rank2"":null},{""slot"":31317,""score1"":4.4375,""score2"":11.4375,""bce1"":4.449256090832453,""bce2"":11.437510783370364,""rank1"":null,""rank2"":null},{""slot"":31349,""score1"":4.375,""score2"":11.1875,""bce1"":4.3875095702761735,""bce2"":11.18751384610042,""rank1"":null,""rank2"":null}]","[0,0,0,24]","{""17"":12,""24"":2,""26"":1,""28"":3,""30"":6}"
25,anomaly_nuscenes,scene-0005,126,"[""0c613a577e862597283902a5d2aa60e79b2fc10b62af25c630950074b417c3f4"",""0e7150e1d79fabec0e14323535ff9568761cb2a2fac589bac7ce06b7c22061e8"",""0eaeae9bdb7d34f9963db38db22fef60a2d7afe1f181be8db568fdf8cdda34c9"",""0f10474bf871c578ae4efb05b61f032a6835b32f2b52ae27ab6370256d1838cc""]",5299,9493,663,1187,0,26153,88,70,75,25920,19191,-0.27704746793461715,0.04491174100218213,-7.709107709050393,158,0.0,100.0,0.022772642423758795,-7.98615517698501,163,0.0,100.0,0,0,0,0,0,"[{""slot"":21997,""score1"":10.6875,""score2"":24.5,""bce1"":10.687522828257755,""bce2"":24.500000000022897,""rank1"":0.0,""rank2"":0.0},{""slot"":15078,""score1"":18.25,""score2"":14.6875,""bce1"":18.25000001186112,""bce2"":14.68750041811881,""rank1"":0.0,""rank2"":0.0},{""slot"":15046,""score1"":16.5,""score2"":13.3125,""bce1"":16.500000068256032,""bce2"":13.312501653690953,""rank1"":0.0,""rank2"":0.0}]","[37,36,3,12]","{""17"":3,""24"":34,""27"":40,""28"":8,""30"":3}"
25,anomaly_nuscenes,scene-0005,126,"[""0c613a577e862597283902a5d2aa60e79b2fc10b62af25c630950074b417c3f4"",""0e7150e1d79fabec0e14323535ff9568761cb2a2fac589bac7ce06b7c22061e8"",""0eaeae9bdb7d34f9963db38db22fef60a2d7afe1f181be8db568fdf8cdda34c9"",""0f10474bf871c578ae4efb05b61f032a6835b32f2b52ae27ab6370256d1838cc""]",5299,9493,663,1187,1,16,0,0,0,16,16,12.0546875,2.761369948673521e-11,28.5390625,0,0.0,100.0,2.2287343802993495e-17,40.59375,0,0.0,100.0,0,0,0,0,0,"[{""slot"":17705,""score1"":22.125,""score2"":36.0,""bce1"":2.461696951512387e-10,""bce2"":2.319522830243569e-16,""rank1"":0.0,""rank2"":0.0},{""slot"":17737,""score1"":22.375,""score2"":37.0,""bce1"":1.9171715135745346e-10,""bce2"":8.533047625744066e-17,""rank1"":0.0,""rank2"":0.0},{""slot"":17704,""score1"":28.25,""score2"":38.5,""bce1"":5.384940217752586e-13,""bce2"":1.9039802832864523e-17,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
26,normal_nuscenes,scene-0005,128,[],171,7053,22,882,0,26039,5,155,79,25800,25804,-5.946307675520475,0.190810175077537,-1.6018745114604716,160,,,0.009081926658236957,-7.548182186980947,84,,,,,,,,"[{""slot"":8661,""score1"":0.255859375,""score2"":3.84375,""bce1"":0.8292376469533199,""bce2"":3.8649371108859327,""rank1"":null,""rank2"":null},{""slot"":9302,""score1"":0.859375,""score2"":2.015625,""bce1"":1.2124420923618506,""bce2"":2.1407032312440175,""rank1"":null,""rank2"":null},{""slot"":9270,""score1"":0.984375,""score2"":2.0,""bce1"":1.3018629553843697,""bce2"":2.1269280110429727,""rank1"":null,""rank2"":null}]","[0,0,4,1]","{""12"":1,""30"":4}"
27,anomaly_nuscenes,scene-0005,132,"[""0c613a577e862597283902a5d2aa60e79b2fc10b62af25c630950074b417c3f4"",""0e7150e1d79fabec0e14323535ff9568761cb2a2fac589bac7ce06b7c22061e8"",""0eaeae9bdb7d34f9963db38db22fef60a2d7afe1f181be8db568fdf8cdda34c9"",""0f10474bf871c578ae4efb05b61f032a6835b32f2b52ae27ab6370256d1838cc""]",141,9468,18,1184,0,26540,94,2401,30,24015,26421,-7.36625516779367,0.3885658741922261,-0.8501603064720309,2495,0.00023145656152438366,89.60133703046563,0.022364614922338582,-8.216415474265702,124,1.1841963612875444e-05,99.3167701863354,4,80,7,80,7,"[{""slot"":13065,""score1"":0.412109375,""score2"":21.875,""bce1"":0.9202825872080371,""bce2"":21.87500000031609,""rank1"":0.0,""rank2"":0.02857142857142857},{""slot"":13000,""score1"":0.08349609375,""score2"":21.5,""bce1"":0.7357664241199433,""bce2"":21.500000000459906,""rank1"":0.0,""rank2"":0.02857142857142857},{""slot"":12968,""score1"":0.2041015625,""score2"":21.25,""bce1"":0.8003961295638289,""bce2"":21.250000000590532,""rank1"":0.0,""rank2"":0.02857142857142857}]","[63,31,0,0]","{""24"":40,""27"":4,""30"":50}"
27,anomaly_nuscenes,scene-0005,132,"[""0c613a577e862597283902a5d2aa60e79b2fc10b62af25c630950074b417c3f4"",""0e7150e1d79fabec0e14323535ff9568761cb2a2fac589bac7ce06b7c22061e8"",""0eaeae9bdb7d34f9963db38db22fef60a2d7afe1f181be8db568fdf8cdda34c9"",""0f10474bf871c578ae4efb05b61f032a6835b32f2b52ae27ab6370256d1838cc""]",141,9468,18,1184,1,35,0,0,0,35,35,38.39084821428571,0.22797930180034043,1.3662946428571427,0,0.00023145656152438366,89.60133703046563,1.2720040979042147e-08,39.75714285714286,0,1.1841963612875444e-05,99.3167701863354,0,12,1,12,1,"[{""slot"":8139,""score1"":1.421875,""score2"":14.625,""bce1"":0.21612798184517223,""bce2"":4.450851509915314e-07,""rank1"":0.0,""rank2"":0.00041446872645064056},{""slot"":8107,""score1"":1.3515625,""score2"":22.875,""bce1"":0.23018709841681367,""bce2"":1.162823302954489e-10,""rank1"":5.651846269781462e-05,""rank2"":0.0},{""slot"":8043,""score1"":1.4140625,""score2"":35.75,""bce1"":0.2176512666931042,""bce2"":2.978326268620228e-16,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
28,normal_nuscenes,scene-0005,143,[],5919,12070,740,1509,0,26540,83,22,138,26297,20431,-0.2095535048346099,0.013741575650368185,-7.458404247798502,105,,,0.031576110738582575,-7.667957752633113,221,,,,,,,,"[{""slot"":19753,""score1"":0.4375,""score2"":8.625,""bce1"":0.9356345475143754,""bce2"":8.625179544086421,""rank1"":null,""rank2"":null},{""slot"":19880,""score1"":0.5546875,""score2"":8.5625,""bce1"":1.008467539888032,""bce2"":8.562691122578634,""rank1"":null,""rank2"":null},{""slot"":19752,""score1"":0.482421875,""score2"":8.25,""bce1"":0.96317167492182,""bce2"":8.250261224435228,""rank1"":null,""rank2"":null}]","[16,29,19,19]","{""9"":18,""12"":4,""17"":6,""24"":46,""25"":3,""30"":6}"
29,anomaly_nuscenes,scene-0005,150,"[""0c613a577e862597283902a5d2aa60e79b2fc10b62af25c630950074b417c3f4"",""0e7150e1d79fabec0e14323535ff9568761cb2a2fac589bac7ce06b7c22061e8"",""0eaeae9bdb7d34f9963db38db22fef60a2d7afe1f181be8db568fdf8cdda34c9"",""0f10474bf871c578ae4efb05b61f032a6835b32f2b52ae27ab6370256d1838cc""]",1076,8490,135,1062,0,26989,125,853,6,26005,26770,-3.1280247186774335,0.10993534130857456,-5.025149707835886,978,0.0014968264649437026,75.31549005607457,0.015251886836627399,-8.153174426513319,131,4.780920303253774e-06,99.86070408849105,2,220,0,222,0,"[{""slot"":9554,""score1"":5.8125,""score2"":17.125,""bce1"":5.815485484858085,""bce2"":17.12500003653482,""rank1"":0.4032258064516129,""rank2"":0.06451612903225806},{""slot"":9651,""score1"":5.84375,""score2"":12.9375,""bce1"":5.84664376391683,""bce2"":12.937502406105235,""rank1"":0.41397849462365593,""rank2"":0.06451612903225806},{""slot"":9650,""score1"":5.875,""score2"":10.3125,""bce1"":5.877804856903083,""bce2"":10.312533214746551,""rank1"":0.42473118279569894,""rank2"":0.0}]","[16,90,10,9]","{""9"":68,""12"":13,""17"":2,""24"":35,""25"":2,""27"":1,""28"":2,""30"":2}"
29,anomaly_nuscenes,scene-0005,150,"[""0c613a577e862597283902a5d2aa60e79b2fc10b62af25c630950074b417c3f4"",""0e7150e1d79fabec0e14323535ff9568761cb2a2fac589bac7ce06b7c22061e8"",""0eaeae9bdb7d34f9963db38db22fef60a2d7afe1f181be8db568fdf8cdda34c9"",""0f10474bf871c578ae4efb05b61f032a6835b32f2b52ae27ab6370256d1838cc""]",1076,8490,135,1062,1,93,0,0,0,93,93,25.05342741935484,0.0035990462286148595,5.741599462365591,0,0.0014968264649437026,75.31549005607457,5.860740993760453e-07,30.795026881720432,0,4.780920303253774e-06,99.86070408849105,6,80,0,86,0,"[{""slot"":8908,""score1"":4.5625,""score2"":11.375,""bce1"":0.01038185799211074,""bce2"":1.1478834008643369e-05,""rank1"":0.008151469117047686,""rank2"":7.410426470043351e-05},{""slot"":8876,""score1"":4.59375,""score2"":11.4375,""bce1"":0.010064043647627708,""bce2"":1.0783370363314488e-05,""rank1"":0.008058838786172143,""rank2"":7.410426470043351e-05},{""slot"":8940,""score1"":4.59375,""score2"":11.4375,""bce1"":0.010064043647627708,""bce2"":1.0783370363314488e-05,""rank1"":0.008058838786172143,""rank2"":7.410426470043351e-05}]","[0,0,0,0]",{}
30,normal_nuscenes,scene-0005,148,[],2696,8088,338,1012,0,27182,6,275,1,26900,26945,-1.5198739198964388,0.04081134990322386,-6.818218541911927,281,,,0.0009482092094853144,-8.338092461808365,7,,,,,,,,"[{""slot"":10837,""score1"":6.53125,""score2"":1.1640625,""bce1"":6.532706122570623,""bce2"":1.4357792217681413,""rank1"":null,""rank2"":null},{""slot"":10805,""score1"":6.78125,""score2"":1.1015625,""bce1"":6.782384211980383,""bce2"":1.3885078351937896,""rank1"":null,""rank2"":null},{""slot"":10869,""score1"":6.3125,""score2"":0.9296875,""bce1"":6.314311851438142,""bce2"":1.2623503670870537,""rank1"":null,""rank2"":null}]","[0,0,0,6]","{""24"":3,""30"":3}"
