threshold,tp,fp,precision,recall
-0.007476806640625,84426,243439,0.2575023256523264,0.9648795986239843
-0.00750732421875,84426,243440,0.2575015402634003,0.9648795986239843
-0.007537841796875,84426,243442,0.2574999694999207,0.9648795986239843
-0.007568359375,84426,243443,0.25749918412536715,0.9648795986239843
-0.007598876953125,84426,243447,0.25749604267506015,0.9648795986239843
-0.00762939453125,84426,243450,0.2574936866376313,0.9648795986239843
-0.007659912109375,84426,243454,0.2574905453214591,0.9648795986239843
-0.0076904296875,84426,243459,0.2574866187840249,0.9648795986239843
-0.007720947265625,84426,243463,0.257483477640299,0.9648795986239843
-0.007781982421875,84426,243469,0.25747876606840603,0.9648795986239843
-0.0078125,84426,243474,0.2574748398902104,0.9648795986239843
-0.00787353515625,84426,243484,0.2574669878930194,0.9648795986239843
-0.0079345703125,84426,243488,0.2574638472282367,0.9648795986239843
-0.00799560546875,84426,243492,0.25746070664007464,0.9648795986239843
-0.008056640625,84426,243498,0.2574559959014894,0.9648795986239843
-0.00811767578125,84427,243506,0.2574519795202069,0.9648910273260266
-0.0081787109375,84427,243512,0.2574472691567639,0.9648910273260266
-0.00823974609375,84427,243525,0.2574370639605796,0.9648910273260266
-0.00830078125,84427,243534,0.2574299992986971,0.9648910273260266
-0.00836181640625,84427,243538,0.2574268595734301,0.9648910273260266
-0.0084228515625,84427,243545,0.25742136523849596,0.9648910273260266
-0.00848388671875,84427,243549,0.25741822572383344,0.9648910273260266
-0.008544921875,84427,243557,0.2574119469242402,0.9648910273260266
-0.00860595703125,84427,243567,0.2574040988554669,0.9648910273260266
-0.0086669921875,84427,243574,0.25739860549205645,0.9648910273260266
-0.00872802734375,84427,243580,0.2573938970814647,0.9648910273260266
-0.0087890625,84427,243586,0.2573891888431251,0.9648910273260266
-0.00885009765625,84427,243594,0.257382911459937,0.9648910273260266
-0.0089111328125,84427,243599,0.2573789882509313,0.9648910273260266
-0.00897216796875,84427,243611,0.2573695730372701,0.9648910273260266
-0.009033203125,84427,243615,0.25736643478578963,0.9648910273260266
-0.00909423828125,84427,243620,0.25736251207906186,0.9648910273260266
-0.0091552734375,84427,243624,0.25735937399977443,0.9648910273260266
-0.00921630859375,84427,243634,0.2573515291363496,0.9648910273260266
-0.00927734375,84427,243643,0.25734446916816534,0.9648910273260266
-0.00933837890625,84427,243651,0.25733819396606905,0.9648910273260266
-0.0093994140625,84427,243655,0.2573350564797825,0.9648910273260266
-0.00946044921875,84427,243665,0.257327213098765,0.9648910273260266
-0.009521484375,84427,243674,0.2573201544646313,0.9648910273260266
-0.00958251953125,84427,243681,0.2573146646835798,0.9648910273260266
-0.0096435546875,84427,243685,0.257311527771005,0.9648910273260266
-0.00970458984375,84427,243695,0.2573036858241752,0.9648910273260266
-0.009765625,84427,243701,0.2572989808855081,0.9648910273260266
-0.00982666015625,84427,243707,0.25729427611890265,0.9648910273260266
-0.0098876953125,84427,243711,0.25729113970341744,0.9648910273260266
-0.00994873046875,84428,243715,0.25729026674346245,0.9649024560280689
-0.010009765625,84428,243721,0.257285562351249,0.9649024560280689
-0.01007080078125,84428,243728,0.2572800741110935,0.9649024560280689
-0.0101318359375,84428,243735,0.2572745861050758,0.9649024560280689
-0.01019287109375,84428,243740,0.2572706662441189,0.9649024560280689
-0.01025390625,84428,243745,0.25726674650260684,0.9649024560280689
-0.01031494140625,84428,243750,0.25726282688053437,0.9649024560280689
-0.0103759765625,84428,243754,0.2572596912688691,0.9649024560280689
-0.01043701171875,84428,243758,0.25725655573363887,0.9649024560280689
-0.010498046875,84428,243769,0.2572479334058508,0.9649024560280689
-0.01055908203125,84428,243776,0.2572424467709108,0.9649024560280689
-0.0106201171875,84428,243784,0.25723617661755205,0.9649024560280689
-0.01068115234375,84428,243791,0.2572306904840975,0.9649024560280689
-0.0107421875,84428,243805,0.2572197189191824,0.9649024560280689
-0.01080322265625,84428,243808,0.25721736799132333,0.9649024560280689
-0.0108642578125,84428,243813,0.25721344987372086,0.9649024560280689
-0.01092529296875,84428,243825,0.2572040468784748,0.9649024560280689
-0.010986328125,84428,243835,0.257196211574256,0.9649024560280689
-0.01104736328125,84428,243843,0.2571899436745859,0.9649024560280689
-0.0111083984375,84428,243848,0.2571860263924259,0.9649024560280689
-0.01116943359375,84428,243852,0.2571828926526136,0.9649024560280689
-0.01123046875,84428,243865,0.25717270852561586,0.9649024560280689
-0.01129150390625,84429,243874,0.25716792109727904,0.9649138847301112
-0.0113525390625,84429,243882,0.2571616546506209,0.9649138847301112
-0.01141357421875,84429,243885,0.25715930481185695,0.9649138847301112
-0.011474609375,84430,243893,0.2571553013343567,0.9649253134321535
-0.01153564453125,84430,243901,0.25714903557690255,0.9649253134321535
-0.0115966796875,84431,243908,0.25714581575749457,0.9649367421341958
-0.01165771484375,84431,243915,0.2571403336724066,0.9649367421341958
-0.01171875,84431,243921,0.25713563492836955,0.9649367421341958
-0.01177978515625,84431,243930,0.2571285871342821,0.9649367421341958
-0.0118408203125,84431,243938,0.2571223227527568,0.9649367421341958
-0.01190185546875,84431,243946,0.2571160586764603,0.9649367421341958
-0.011962890625,84431,243951,0.257112143783764,0.9649367421341958
-0.01202392578125,84431,243958,0.25710666313427066,0.9649367421341958
-0.0120849609375,84431,243967,0.2570996169282395,0.9649367421341958
-0.01214599609375,84431,243972,0.2570957025362131,0.9649367421341958
-0.01220703125,84431,243982,0.25708787410973377,0.9649367421341958
-0.01226806640625,84431,243989,0.25708239449485415,0.9649367421341958
-0.0123291015625,84431,243995,0.2570776978680129,0.9649367421341958
-0.01239013671875,84431,244001,0.2570730014127734,0.9649367421341958
-0.012451171875,84431,244007,0.2570683051291264,0.9649367421341958
-0.01251220703125,84431,244015,0.2570620436845022,0.9649367421341958
-0.0125732421875,84431,244025,0.2570542173076455,0.9649367421341958
-0.01263427734375,84431,244031,0.25704952171027395,0.9649367421341958
-0.0126953125,84431,244041,0.257041696095862,0.9649367421341958
-0.01275634765625,84431,244051,0.2570338709579216,0.9649367421341958
-0.0128173828125,84431,244055,0.25703074103614765,0.9649367421341958
-0.01287841796875,84431,244059,0.2570276111905994,0.9649367421341958
-0.012939453125,84431,244065,0.2570229165651941,0.9649367421341958
-0.01300048828125,84431,244076,0.2570143101973474,0.9649367421341958
-0.0130615234375,84431,244084,0.25700805138273747,0.9649367421341958
-0.01312255859375,84431,244091,0.25700257517000386,0.9649367421341958
-0.01318359375,84431,244097,0.2569978814591146,0.9649367421341958
-0.01324462890625,84431,244104,0.25699240567976017,0.9649367421341958
-0.0133056640625,84431,244114,0.2569845835425893,0.9649367421341958
-0.01336669921875,84431,244120,0.25697989048884345,0.9649367421341958
-0.013427734375,84431,244122,0.2569783261756855,0.9649367421341958
-0.01348876953125,84431,244130,0.25697206911349796,0.9649367421341958
-0.0135498046875,84431,244142,0.25696268409151085,0.9649367421341958
-0.01361083984375,84431,244153,0.2569540817568719,0.9649367421341958
-0.013671875,84431,244160,0.25694860784379364,0.9649367421341958
-0.01373291015625,84431,244173,0.2569384426239486,0.9649367421341958
-0.0137939453125,84431,244176,0.2569360969182032,0.9649367421341958
-0.01385498046875,84431,244181,0.25693218750380387,0.9649367421341958
-0.013916015625,84431,244190,0.256925150857675,0.9649367421341958
-0.01397705078125,84431,244201,0.25691655103580907,0.9649367421341958
-0.0140380859375,84431,244204,0.256914205729761,0.9649367421341958
-0.01409912109375,84431,244212,0.2569079517896319,0.9649367421341958
-0.01416015625,84431,244219,0.25690247984177694,0.9649367421341958
-0.01422119140625,84431,244228,0.2568954448227494,0.9649367421341958
-0.0142822265625,84431,244240,0.2568860653967037,0.9649367421341958
-0.01434326171875,84431,244248,0.25687981282649636,0.9649367421341958
-0.014404296875,84431,244255,0.2568743420772409,0.9649367421341958
-0.01446533203125,84431,244261,0.25686965304905507,0.9649367421341958
-0.0145263671875,84431,244270,0.25686261982774616,0.9649367421341958
-0.01458740234375,84431,244272,0.2568610569419811,0.9649367421341958
-0.0146484375,84432,244280,0.2568570663681277,0.9649481708362382
-0.01470947265625,84432,244288,0.256850815283524,0.9649481708362382
-0.0147705078125,84432,244293,0.25684690851015285,0.9649481708362382
-0.01483154296875,84432,244298,0.2568430018556262,0.9649481708362382
-0.014892578125,84432,244304,0.25683831402706125,0.9649481708362382
-0.01495361328125,84432,244311,0.2568328451100099,0.9649481708362382
-0.0150146484375,84432,244316,0.2568289388832784,0.9649481708362382
-0.01507568359375,84432,244327,0.25682034560270595,0.9649481708362382
-0.01513671875,84432,244335,0.2568140963052861,0.9649481708362382
-0.01519775390625,84432,244341,0.25680940953180464,0.9649481708362382
-0.0152587890625,84432,244348,0.25680394184561106,0.9649481708362382
-0.01531982421875,84432,244353,0.2568000364980154,0.9649481708362382
-0.015380859375,84432,244364,0.25679144515140084,0.9649481708362382
-0.01544189453125,84432,244371,0.2567859782301256,0.9649481708362382
-0.0155029296875,84432,244381,0.2567781687463695,0.9649481708362382
-0.01556396484375,84432,244390,0.256771140617112,0.9649481708362382
-0.015625,84432,244404,0.25676020873626976,0.9649481708362382
-0.0157470703125,84433,244419,0.2567507571795215,0.9649595995382805
-0.015869140625,84433,244436,0.2567374851384594,0.9649595995382805
-0.0159912109375,84433,244447,0.25672889807832644,0.9649595995382805
-0.01611328125,84434,244467,0.25671554662345203,0.9649710282403228
-0.0162353515625,84434,244484,0.25670227837941373,0.9649710282403228
-0.016357421875,84434,244503,0.25668745078844885,0.9649710282403228
-0.0164794921875,84434,244524,0.25667106439119886,0.9649710282403228
-0.0166015625,84434,244540,0.2566585809212886,0.9649710282403228
-0.0167236328125,84434,244550,0.25665077936920944,0.9649710282403228
-0.016845703125,84434,244558,0.2566445384690205,0.9649710282403228
-0.0169677734375,84436,244580,0.2566318963211516,0.9649938856444074
-0.01708984375,84437,244596,0.25662167624523985,0.9650053143464496
-0.0172119140625,84438,244604,0.2566176962211511,0.9650167430484919
-0.017333984375,84438,244619,0.25660599835286896,0.9650167430484919
-0.0174560546875,84438,244638,0.25659118258396235,0.9650167430484919
-0.017578125,84439,244649,0.2565848648385842,0.9650281717505343
-0.0177001953125,84441,244668,0.2565745695195209,0.9650510291546189
-0.017822265625,84441,244683,0.25656287599810407,0.9650510291546189
-0.0179443359375,84442,244697,0.25655422177256415,0.9650624578566612
-0.01806640625,84442,244715,0.25654019206639994,0.9650624578566612
-0.0181884765625,84443,244730,0.25653076042081213,0.9650738865587035
-0.018310546875,84443,244740,0.25652296746794334,0.9650738865587035
-0.0184326171875,84443,244759,0.25650816216183375,0.9650738865587035
-0.0185546875,84443,244776,0.25649491675753827,0.9650738865587035
-0.0186767578125,84444,244788,0.2564878262137338,0.9650853152607458
-0.018798828125,84444,244797,0.2564808149653294,0.9650853152607458
-0.0189208984375,84444,244807,0.2564730251388758,0.9650853152607458
-0.01904296875,84445,244819,0.2564659361485009,0.9650967439627881
-0.0191650390625,84445,244834,0.25645425308021463,0.9650967439627881
-0.019287109375,84445,244852,0.25644023480323236,0.9650967439627881
-0.0194091796875,84445,244862,0.25643244753376027,0.9650967439627881
-0.01953125,84445,244879,0.25641921026101955,0.9650967439627881
-0.0196533203125,84446,244899,0.25640589655224766,0.9651081726648305
-0.019775390625,84446,244921,0.2563887699739197,0.9651081726648305
-0.0198974609375,84447,244933,0.2563816868055134,0.9651196013668728
-0.02001953125,84447,244952,0.2563668985030313,0.9651196013668728
-0.0201416015625,84447,244965,0.25635678117372773,0.9651196013668728
-0.020263671875,84447,244984,0.2563419957441771,0.9651196013668728
-0.0203857421875,84447,245003,0.2563272120200334,0.9651196013668728
-0.0205078125,84447,245023,0.2563116520472274,0.9651196013668728
-0.0206298828125,84447,245038,0.2562999833072826,0.9651196013668728
-0.020751953125,84447,245059,0.2562836488561665,0.9651196013668728
-0.0208740234375,84447,245069,0.2562758712778742,0.9651196013668728
-0.02099609375,84447,245078,0.25626887186101205,0.9651196013668728
-0.0211181640625,84448,245096,0.2562571310659578,0.9651310300689151
-0.021240234375,84449,245108,0.25625005689455843,0.9651424587709574
-0.0213623046875,84449,245123,0.2562383940383285,0.9651424587709574
-0.021484375,84449,245137,0.2562275096636386,0.9651424587709574
-0.0216064453125,84449,245153,0.2562150715104884,0.9651424587709574
-0.021728515625,84449,245161,0.25620885288674494,0.9651424587709574
-0.0218505859375,84449,245172,0.2562003027719714,0.9651424587709574
-0.02197265625,84449,245186,0.25618942163301833,0.9651424587709574
-0.0220947265625,84449,245204,0.256175432955259,0.9651424587709574
-0.022216796875,84449,245219,0.25616377689069003,0.9651424587709574
-0.0223388671875,84449,245238,0.25614901406485546,0.9651424587709574
-0.0224609375,84450,245256,0.25613728594566065,0.9651538874729997
-0.0225830078125,84451,245266,0.2561317736119157,0.965165316175042
-0.022705078125,84451,245285,0.2561170148239804,0.965165316175042
-0.0228271484375,84451,245300,0.2561053643506767,0.965165316175042
-0.02294921875,84451,245320,0.2560898320349576,0.965165316175042
-0.0230712890625,84452,245335,0.2560804397990218,0.9651767448770843
-0.023193359375,84452,245347,0.25607112210770805,0.9651767448770843
-0.0233154296875,84452,245365,0.2560571468420366,0.9651767448770843
-0.0234375,84453,245375,0.2560516390361037,0.9651881735791267
-0.0235595703125,84453,245391,0.2560392185396733,0.9651881735791267
-0.023681640625,84453,245402,0.2560306801473375,0.9651881735791267
-0.0238037109375,84453,245421,0.25601593335637246,0.9651881735791267
-0.02392578125,84453,245440,0.2560011882640735,0.9651881735791267
-0.0240478515625,84453,245455,0.25598954860142825,0.9651881735791267
-0.024169921875,84453,245472,0.25597635826324167,0.9651881735791267
-0.0242919921875,84453,245487,0.2559647208583379,0.9651881735791267
-0.0244140625,84453,245498,0.2559561874338917,0.9651881735791267
-0.0245361328125,84453,245510,0.2559468788924819,0.9651881735791267
-0.024658203125,84453,245524,0.255936019783197,0.9651881735791267
-0.0247802734375,84453,245537,0.2559259371496106,0.9651881735791267
-0.02490234375,84453,245555,0.25591197789144504,0.9651881735791267
-0.0250244140625,84453,245574,0.2558972447708824,0.9651881735791267
-0.025146484375,84453,245585,0.25588871584484213,0.9651881735791267
-0.0252685546875,84454,245602,0.25587779043556247,0.965199602281169
-0.025390625,84454,245615,0.2558677125085967,0.965199602281169
-0.0255126953125,84454,245630,0.2558560851177276,0.965199602281169
-0.025634765625,84454,245641,0.25584755903603507,0.965199602281169
-0.0257568359375,84454,245656,0.2558359334767199,0.965199602281169
-0.02587890625,84455,245668,0.25582888802052567,0.9652110309832113
-0.0260009765625,84455,245679,0.25582036385225393,0.9652110309832113
-0.026123046875,84455,245693,0.25580951573233823,0.9652110309832113
-0.0262451171875,84456,245710,0.25579859828086476,0.9652224596852536
