profile,index,group,unit,frame,geometry_sources,visit1,visit2,update1,update2,kind,points,selector,wrong_both,bce1,wrong1,score1,rank1,worst_slot1,bce2,wrong2,score2,rank2,worst_slot2
60,8,normal_nuscenes,scene-0002,40,[],3809,11910,477,1489,normal,83,"{""cell"":[4,4,-2]}",53,6.108150864964133,56,"[-5.84375,8.5,10.125]",,12684,1.3389827590658365,53,"[-7.8125,1.171875,2.8187499999999996]",,12622
61,8,normal_nuscenes,scene-0002,40,[],3809,11910,477,1489,normal,41,"{""cell"":[4,4,-3]}",11,2.6185411853492386,18,"[-5.25,-0.251953125,9.0625]",,12905,0.7212162014415392,11,"[-7.59375,-3.171875,3.265625]",,12713
62,8,normal_nuscenes,scene-0002,40,[],3809,11910,477,1489,normal,453,"{""cell"":[3,0,-2]}",0,0.003922225899238532,0,"[-5.875,-5.5625,-5.28125]",,15876,0.0005139538864814649,0,"[-8.0625,-7.8125,-7.09375]",,16738
63,8,normal_nuscenes,scene-0002,40,[],3809,11910,477,1489,normal,106,"{""cell"":[7,-2,-2]}",0,0.002001318275658911,0,"[-6.5,-6.265625,-5.921875]",,18029,0.0005525143508293286,0,"[-7.765625,-7.5625,-7.25]",,18029
64,8,normal_nuscenes,scene-0002,40,[],3809,11910,477,1489,normal,52,"{""cell"":[-14,-3,-1]}",0,0.001154874942304326,0,"[-6.84375,-6.78125,-6.63125]",,33972,0.00015473742376532817,0,"[-8.8125,-8.8125,-8.6875]",,33687
65,8,normal_nuscenes,scene-0002,40,[],3809,11910,477,1489,normal,10,"{""cell"":[-8,-29,4]}",0,0.002080451222117001,0,"[-6.596875,-6.40625,-5.59375]",,27453,0.00024389620236715603,0,"[-8.56875,-8.34375,-8.125]",,27518
66,8,normal_nuscenes,scene-0002,40,[],3809,11910,477,1489,normal,6,"{""cell"":[-27,31,0]}",0,0.013162514637712295,0,"[-5.46875,-4.734375,-3.75]",,4824,0.00040087961016039593,0,"[-8.09375,-7.828125,-7.609375]",,4824
67,9,anomaly_nuscenes,scene-0002,45,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1665,12297,209,1538,anomaly,10,"{""instance"":1}",0,0.00016005255917480264,0,"[7.984375,9.09375,10.5125]",0.0,7721,2.0353818056209957e-15,0,"[34.4375,37.375,40.0]",0.0,7784
68,9,anomaly_nuscenes,scene-0002,45,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1665,12297,209,1538,anomaly,7,"{""instance"":2}",0,3.2868228447869967e-05,0,"[9.7125,10.8125,11.3125]",0.0,4566,2.778742319976279e-10,0,"[21.225,24.0,24.425]",0.0,4566
69,9,anomaly_nuscenes,scene-0002,45,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1665,12297,209,1538,normal,52,"{""cell"":[-1,6,-3]}",11,1.057454353355033,31,"[-4.84375,0.83984375,2.4484375]",0.0,7752,0.5303188189469625,12,"[-2.2328125,-0.822265625,0.5972656249999999]",0.0,8456
70,9,anomaly_nuscenes,scene-0002,45,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1665,12297,209,1538,normal,49,"{""cell"":[-2,6,-3]}",4,0.9657614922505634,23,"[-5.9375,-2.5625,2.34375]",0.0,7594,0.3402127336661866,6,"[-4.96875,-1.4296875,0.1632812500000015]",0.0,7594
71,9,anomaly_nuscenes,scene-0002,45,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1665,12297,209,1538,normal,172,"{""cell"":[-5,-1,-3]}",0,0.0015969997222108332,0,"[-6.5,-6.4375,-6.40625]",0.0,2,0.00038377711713167493,0,"[-8.0625,-7.96875,-7.5]",0.0,34368
72,9,anomaly_nuscenes,scene-0002,45,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1665,12297,209,1538,normal,65,"{""cell"":[-7,-3,-3]}",0,0.0016403863485172272,0,"[-6.46875,-6.40625,-6.375]",0.0,32553,0.00042401690654699035,0,"[-8.225,-7.875,-7.19375]",0.0,32361
73,9,anomaly_nuscenes,scene-0002,45,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1665,12297,209,1538,normal,32,"{""cell"":[-17,-3,-2]}",0,0.0013822834148706324,0,"[-6.65625,-6.59375,-6.53125]",0.0,33715,0.0001602845766211531,0,"[-8.9375,-8.875,-8.50625]",0.0,33714
74,9,anomaly_nuscenes,scene-0002,45,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1665,12297,209,1538,normal,14,"{""cell"":[14,22,-2]}",0,0.0022038024159936895,0,"[-6.5,-6.421875,-5.543749999999999]",0.0,11797,0.0006673596996812318,0,"[-7.490625,-7.328125,-7.1]",0.0,11733
75,9,anomaly_nuscenes,scene-0002,45,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1665,12297,209,1538,normal,5,"{""cell"":[-23,37,0]}",0,0.033983532564611806,0,"[-3.86875,-3.5,-3.009375]",0.0,5559,0.11054421660586802,0,"[-3.190625,-2.8125,-1.490625]",0.0,5591
76,10,normal_nuscenes,scene-0002,51,[],1179,12168,148,1522,normal,42,"{""cell"":[10,1,-3]}",22,1.2086292411395212,23,"[-4.28125,0.4306640625,3.2140625]",,16687,1.5701634619894598,23,"[-7.028125,1.08203125,3.9187499999999997]",,16622
77,10,normal_nuscenes,scene-0002,51,[],1179,12168,148,1522,normal,43,"{""cell"":[10,2,-3]}",9,0.8817835441993648,9,"[-4.68125,-3.5,4.103125000000001]",,16046,0.46094887525382805,9,"[-7.15,-3.421875,1.4015625000000007]",,15822
78,10,normal_nuscenes,scene-0002,51,[],1179,12168,148,1522,normal,203,"{""cell"":[-5,-1,-3]}",0,0.053837490693213884,0,"[-5.78125,-3.25,-1.6484375]",,33474,0.0003187727753035068,0,"[-8.1875,-8.0625,-7.90625]",,33670
79,10,normal_nuscenes,scene-0002,51,[],1179,12168,148,1522,normal,62,"{""cell"":[10,3,-2]}",0,0.016478054471884686,0,"[-5.8125,-4.0625,-3.6109375]",,15248,0.0010604646595415578,0,"[-7.996875,-6.96875,-6.065625]",,15536
80,10,normal_nuscenes,scene-0002,51,[],1179,12168,148,1522,normal,58,"{""cell"":[-13,5,0]}",0,0.0028374796111164946,0,"[-5.875,-5.875,-5.84375]",,2170,0.00017732582516113282,0,"[-8.75,-8.625,-8.54375]",,2167
81,10,normal_nuscenes,scene-0002,51,[],1179,12168,148,1522,normal,8,"{""cell"":[-9,-28,-3]}",0,0.006283589690612268,0,"[-5.3625,-5.21875,-4.71875]",,27604,0.0023399588696531373,0,"[-6.359375,-6.140625,-5.678125]",,27604
82,10,normal_nuscenes,scene-0002,51,[],1179,12168,148,1522,normal,4,"{""cell"":[-39,-45,4]}",0,0.0031122156835931315,0,"[-5.834375,-5.796875,-5.69375]",,30010,0.00018314077715789157,0,"[-8.7125,-8.59375,-8.51875]",,30010
83,11,anomaly_nuscenes,scene-0002,57,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",147,7839,19,980,anomaly,222,"{""instance"":2}",0,0.19991863249308212,0,"[1.4765625,1.5234375,1.5625]",0.004162409344338622,12808,2.2958450433463984e-12,0,"[28.1375,35.5,39.0]",0.0,12169
84,11,anomaly_nuscenes,scene-0002,57,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",147,7839,19,980,normal,37,"{""cell"":[3,4,-3]}",7,1.6715728636388207,37,"[1.446875,1.5234375,1.5546875]",0.452763574385196,11751,0.5620196231379837,7,"[-1.3453125,-0.6953125,0.9789062499999985]",0.0,11943
85,11,anomaly_nuscenes,scene-0002,57,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",147,7839,19,980,normal,75,"{""cell"":[-5,-4,-3]}",0,0.3582084205135083,0,"[-1.2078125,-0.9140625,-0.43828124999999996]",0.0,30726,0.0063158966578274285,0,"[-7.8125,-6.03125,-3.678124999999997]",0.0,31208
86,11,anomaly_nuscenes,scene-0002,57,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",147,7839,19,980,normal,202,"{""cell"":[-5,-1,-3]}",0,0.26138675472770123,0,"[-1.3203125,-1.2265625,-1.0859375]",0.0,33379,0.00037299972938691165,0,"[-8.0625,-7.875,-7.78125]",0.0,33507
87,11,anomaly_nuscenes,scene-0002,57,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",147,7839,19,980,normal,132,"{""cell"":[-5,5,-2]}",0,0.3722321358181343,0,"[-1.240625,-0.87109375,-0.39765624999999993]",0.0,5294,0.00045144483259077064,0,"[-8.0625,-7.71875,-7.440625]",0.0,5132
88,11,anomaly_nuscenes,scene-0002,57,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",147,7839,19,980,normal,34,"{""cell"":[-14,0,-1]}",0,0.2179321560055668,0,"[-1.45859375,-1.421875,-1.34609375]",0.0,343,0.0003053928525644943,0,"[-8.25,-8.15625,-7.946875]",0.0,246
89,11,anomaly_nuscenes,scene-0002,57,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",147,7839,19,980,normal,8,"{""cell"":[-14,-25,-2]}",0,0.23335917102637696,0,"[-1.3875,-1.33203125,-1.28984375]",0.0,28660,0.001913733165763849,0,"[-7.01875,-6.125,-5.878125]",0.0,28884
90,11,anomaly_nuscenes,scene-0002,57,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",147,7839,19,980,normal,5,"{""cell"":[0,40,-2]}",0,0.26124069107795594,0,"[-1.240625,-1.21875,-1.16875]",0.0,8725,0.001521433355616553,0,"[-7.09375,-6.4375,-6.2125]",0.0,8661
91,12,normal_nuscenes,scene-0002,62,[],3323,7737,416,968,normal,28,"{""cell"":[-10,3,-2]}",0,0.17700298794341962,0,"[-3.58125,-2.46875,-0.62890625]",,2192,0.0012218519917706655,0,"[-7.23125,-6.890625,-6.16875]",,2255
92,12,normal_nuscenes,scene-0002,62,[],3323,7737,416,968,normal,24,"{""cell"":[-11,3,-2]}",0,0.02721474400699678,0,"[-5.887499999999999,-4.203125,-2.8578125]",,1969,0.0009891266294901142,0,"[-7.6812499999999995,-6.859375,-6.625]",,1968
93,12,normal_nuscenes,scene-0002,62,[],3323,7737,416,968,normal,208,"{""cell"":[-5,-1,-3]}",0,0.001476744635079052,0,"[-6.6875,-6.5,-6.34375]",,324,0.00043580205871338485,0,"[-8.125,-7.75,-7.5]",,34659
94,12,normal_nuscenes,scene-0002,62,[],3323,7737,416,968,normal,104,"{""cell"":[-5,-7,0]}",0,0.001264024680409755,0,"[-6.75,-6.71875,-6.540625]",,29210,0.0002251172088990049,0,"[-8.5,-8.4375,-8.25]",,29083
95,12,normal_nuscenes,scene-0002,62,[],3323,7737,416,968,normal,42,"{""cell"":[-4,-14,-1]}",0,0.0012374765650509888,0,"[-6.75,-6.6875,-6.625]",,27318,0.0003371805827165824,0,"[-8.1875,-8.0625,-7.8125]",,27348
96,12,normal_nuscenes,scene-0002,62,[],3323,7737,416,968,normal,10,"{""cell"":[-6,26,-1]}",0,0.001469555212319148,0,"[-6.625,-6.546875,-6.43125]",,7542,0.0009370958303689771,0,"[-7.353125,-7.015625,-6.815625]",,7542
97,12,normal_nuscenes,scene-0002,62,[],3323,7737,416,968,normal,6,"{""cell"":[41,5,2]}",0,0.0013655655545738304,0,"[-6.703125,-6.578125,-6.515625]",,16633,0.00032059862690400734,0,"[-8.1875,-8.046875,-7.921875]",,16601
98,13,anomaly_nuscenes,scene-0002,75,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",6051,9515,757,1190,anomaly,70,"{""instance"":3}",0,1.503791704774094e-11,0,"[24.45,33.875,37.775]",0.0,18923,6.3773066423036e-16,0,"[35.475,40.0,42.025]",0.0,19275
99,13,anomaly_nuscenes,scene-0002,75,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",6051,9515,757,1190,normal,59,"{""cell"":[-7,0,-3]}",0,0.0009259873777695607,0,"[-7.34375,-7.125,-6.65625]",0.0,680,0.09769908357173572,0,"[-4.7875,-2.546875,-1.3328125]",0.0,938
100,13,anomaly_nuscenes,scene-0002,75,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",6051,9515,757,1190,normal,69,"{""cell"":[5,-3,-3]}",0,0.0849542498234972,0,"[-7.96875,-6.4375,-0.715625]",0.0,19238,0.31463800025206495,10,"[-8.6125,-2.6875,1.0125000000000002]",0.0,19206
101,13,anomaly_nuscenes,scene-0002,75,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",6051,9515,757,1190,normal,249,"{""cell"":[-5,-1,-3]}",0,0.00035124646002576075,0,"[-8.125,-7.96875,-7.78125]",0.0,33410,0.00029560556894487916,0,"[-8.8125,-8.375,-7.3125]",0.0,34082
102,13,anomaly_nuscenes,scene-0002,75,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",6051,9515,757,1190,normal,74,"{""cell"":[-7,6,-2]}",0,0.0002550896608979416,0,"[-8.375,-8.3125,-8.1875]",0.0,4496,0.0002192937502215095,0,"[-8.98125,-8.75,-8.20625]",0.0,4494
103,13,anomaly_nuscenes,scene-0002,75,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",6051,9515,757,1190,normal,38,"{""cell"":[-13,-7,0]}",0,0.0002365327318347113,0,"[-8.4375,-8.375,-8.25]",0.0,31866,0.00011287799880078558,0,"[-9.125,-9.125,-9.0]",0.0,32088
104,13,anomaly_nuscenes,scene-0002,75,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",6051,9515,757,1190,normal,12,"{""cell"":[-18,-21,1]}",0,0.00025797072634971627,0,"[-8.3125,-8.3125,-8.1875]",0.0,29881,0.0001828518460185713,0,"[-8.6875,-8.625,-8.50625]",0.0,29977
105,13,anomaly_nuscenes,scene-0002,75,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",6051,9515,757,1190,normal,5,"{""cell"":[39,-7,5]}",0,0.00025908060179647845,0,"[-8.35,-8.3125,-8.15]",0.0,18141,0.00016922789009587367,0,"[-9.0,-9.0,-8.3375]",0.0,18141
106,14,normal_nuscenes,scene-0002,78,[],4684,11090,586,1387,normal,47,"{""cell"":[-7,-3,-3]}",0,0.001787599339133452,0,"[-6.98125,-6.4375,-5.71875]",,32554,0.0023186731723139854,0,"[-8.25,-6.65625,-5.05625]",,32553
107,14,normal_nuscenes,scene-0002,78,[],4684,11090,586,1387,normal,22,"{""cell"":[-10,5,-2]}",0,0.24041116256054987,2,"[-5.79375,-1.26953125,-0.5570312499999996]",,2897,0.0026452148962864213,0,"[-6.990625,-6.5625,-5.1]",,3056
108,14,normal_nuscenes,scene-0002,78,[],4684,11090,586,1387,normal,267,"{""cell"":[-5,-1,-3]}",0,0.0009366653740542119,0,"[-7.40625,-7.1875,-6.5]",,416,0.00034074028589954733,0,"[-8.625,-8.25,-7.46875]",,195
109,14,normal_nuscenes,scene-0002,78,[],4684,11090,586,1387,normal,67,"{""cell"":[-13,-1,0]}",0,0.00055943874361973,0,"[-7.53125,-7.5,-7.4375]",,25,0.0002023736050557085,0,"[-8.625,-8.5,-8.375]",,34682
110,14,normal_nuscenes,scene-0002,78,[],4684,11090,586,1387,normal,48,"{""cell"":[-13,-5,0]}",0,0.0006108811674430618,0,"[-7.46875,-7.40625,-7.3125]",,33082,0.0001542737985174646,0,"[-8.9375,-8.8125,-8.5625]",,33079
111,14,normal_nuscenes,scene-0002,78,[],4684,11090,586,1387,normal,10,"{""cell"":[26,16,2]}",0,0.0007777284853418191,0,"[-7.190625,-7.15625,-7.121875]",,14266,0.0001936143940363326,0,"[-8.63125,-8.59375,-8.36875]",,14267
112,14,normal_nuscenes,scene-0002,78,[],4684,11090,586,1387,normal,8,"{""cell"":[-14,-39,0]}",0,0.00142348605940612,0,"[-6.653125,-6.5625,-6.4375]",,27895,0.0008763863603275762,0,"[-7.384375,-7.078125,-6.740625]",,27959
113,15,anomaly_nuscenes,scene-0002,76,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1311,11918,164,1490,anomaly,8,"{""instance"":3}",0,0.009185623894599947,0,"[4.05625,4.953125,5.309375]",0.0023966036702273348,25268,0.013043167851045964,0,"[3.534375,4.734375,6.03125]",0.00020053214383534843,25428
114,15,anomaly_nuscenes,scene-0002,76,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1311,11918,164,1490,anomaly,197,"{""instance"":4}",0,0.002241175719599894,0,"[5.83125,6.21875,6.34375]",0.00032196370450127506,6699,7.742227284056688e-07,0,"[27.275,38.25,41.6]",9.931021113549506e-07,7338
115,15,anomaly_nuscenes,scene-0002,76,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1311,11918,164,1490,normal,54,"{""cell"":[-3,5,-3]}",3,2.289657295944436,22,"[-6.21875,-2.6328125,5.709375]",0.06707317073170732,6569,0.16481682183307408,3,"[-8.125,-2.46875,-1.7468749999999997]",0.0,6569
116,15,anomaly_nuscenes,scene-0002,76,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1311,11918,164,1490,normal,56,"{""cell"":[-1,5,-3]}",0,0.10831559637919949,0,"[-3.1328125,-2.6328125,-0.8828125]",0.0,8648,0.13264103327230833,3,"[-2.9140625,-2.5,-1.55078125]",0.0,8648
117,15,anomaly_nuscenes,scene-0002,76,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1311,11918,164,1490,normal,294,"{""cell"":[-5,-1,-3]}",0,0.00253626908263697,0,"[-6.28125,-6.125,-5.59375]",0.0,33697,0.00041167626228990527,0,"[-8.5,-7.75,-7.34375]",0.0,706
118,15,anomaly_nuscenes,scene-0002,76,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1311,11918,164,1490,normal,124,"{""cell"":[-7,-1,-3]}",0,0.00201610617682138,0,"[-6.25,-6.21875,-6.15625]",0.0,34057,0.0003227943200492,0,"[-8.1875,-8.125,-7.78125]",0.0,33962
119,15,anomaly_nuscenes,scene-0002,76,"[""081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0"",""090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8"",""090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a"",""092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5""]",1311,11918,164,1490,normal,46,"{""cell"":[-14,-4,-1]}",0,0.002333621141821888,0,"[-6.1875,-6.0625,-5.9375]",0.0,33431,0.0001706672908166572,0,"[-8.84375,-8.625,-8.5625]",0.0,33108
