threshold,recall,precision,tp,fp
19.875,0.17730488348438267,0.9653412979901687,15514,557
19.75,0.17920204802340597,0.9647449701593552,15680,573
19.625,0.18098492554200618,0.9643748858169418,15836,585
19.5,0.1827792317626487,0.9637240132570051,15993,602
19.375,0.18456210928124892,0.9631418858471998,16149,618
19.25,0.18648213122435686,0.9622007312183041,16317,641
19.125,0.1883107235511263,0.9617113173408043,16477,656
19.0,0.19019645938810728,0.9612985212569316,16642,670
18.875,0.19229934056389217,0.9606074446220598,16826,690
18.75,0.19432222082538086,0.9602959448774426,17003,703
18.625,0.19617367055623494,0.9595818425760286,17165,723
18.5,0.19809369249934286,0.9590549438388757,17333,740
18.375,0.20035657550372005,0.9587115826315213,17531,755
18.25,0.2023108835529549,0.9582115405434665,17702,772
18.125,0.20429947770831666,0.9575231667470138,17876,793
18.0,0.20627664316163613,0.9569481999893961,18049,812
17.875,0.20842523914559025,0.9567201762669185,18237,825
17.75,0.21068812214996743,0.9561721991701245,18435,845
17.625,0.2128138607298369,0.9554130323242689,18621,869
17.5,0.21458530954639482,0.9548413344182262,18776,888
17.375,0.21664247591401045,0.9540490210881273,18956,913
17.25,0.2186310700693722,0.9532114205989337,19130,939
17.125,0.2208825243717071,0.9526320977917981,19327,961
17.0,0.22319112218425352,0.9521696733300828,19529,981
16.875,0.22546543389067303,0.9515724483889639,19728,1004
16.75,0.22815117887061567,0.9510266304606736,19963,1028
16.625,0.23019691653618898,0.9505875690216622,20142,1047
16.5,0.2323455125201431,0.9499556095509556,20330,1071
16.375,0.23469982514085874,0.9490710786579166,20536,1102
16.25,0.23709985256974364,0.9483885714285715,20746,1129
16.125,0.23920273374552853,0.9477020602218701,20930,1155
16.0,0.2410656121784249,0.9471486304445442,21093,1177
15.9375,0.24227705459490967,0.9468066100937919,21199,1191
15.875,0.2434656396073098,0.9461271984366673,21303,1213
15.8125,0.24481422644830228,0.9459483329653345,21421,1224
15.75,0.24591138184436392,0.9455943748626675,21517,1238
15.6875,0.24709996685676408,0.9453456342092607,21621,1250
15.625,0.24827712316712192,0.945055901161526,21724,1263
15.5625,0.2493742785631836,0.9448750703676438,21820,1273
15.5,0.2505285774694568,0.9445042871299927,21921,1288
15.4375,0.25158001805734925,0.9442776252573781,22013,1299
15.375,0.25274574566566477,0.9438753734528382,22115,1315
15.3125,0.2540943325066572,0.9432353315514828,22233,1338
15.25,0.25526006011497276,0.9428426695934822,22335,1354
15.1875,0.2564715025314575,0.9425427359401907,22441,1368
15.125,0.25753437182139227,0.9423326224229499,22534,1379
