first,second,target_recall,kind,key,new_fp,fixed_fp,new_fn,fixed_fn
m500,lr,0.9,object,141:5,0,0,17,20
m500,lr,0.9,object,142:2,0,0,36,76
m500,lr,0.9,object,142:3,0,0,67,9
m500,lr,0.9,object,143:3,0,0,356,48
m500,lr,0.9,object,144:2,0,0,0,0
m500,lr,0.9,object,144:3,0,0,1,1
m500,lr,0.9,object,144:4,0,0,0,1
m500,lr,0.9,object,144:5,0,0,0,1
m500,lr,0.9,object,145:1,0,0,0,4
m500,lr,0.9,object,145:2,0,0,3,7
m500,lr,0.9,object,146:2,0,0,2,21
m500,lr,0.9,object,147:2,0,0,1,11
m500,lr,0.9,object,148:2,0,0,6,3
m500,lr,0.9,object,149:2,0,0,0,4
m500,lr,0.9,object,149:3,0,0,1,0
m500,lr,0.9,object,150:2,0,0,0,7
m500,lr,0.9,object,150:3,0,0,1,4
m500,lr,0.9,object,150:4,0,0,12,46
m500,lr,0.9,object,151:1,0,0,2,1
m500,lr,0.9,object,152:1,0,0,13,18
m500,lr,0.9,object,153:30550,0,0,0,3
m500,lr,0.9,object,153:30551,0,0,0,3
m500,lr,0.9,object,169:1,0,0,318,60
m500,lr,0.9,object_returns,0,0,0,17,73
m500,lr,0.9,object_returns,1,0,0,55,204
m500,lr,0.9,object_returns,2,0,0,115,134
m500,lr,0.9,object_returns,3,0,0,248,469
m500,lr,0.9,object_returns,4,0,0,216,101
m500,lr,0.9,object_returns,5,0,0,696,232
m500,lr,0.9,object_returns,6,0,0,405,504
m500,lr,0.9,sequence,125,3148,11551,852,1087
m500,lr,0.9,sequence,137,691,1267,4,9
m500,lr,0.9,sequence,138,991,1788,2,41
m500,lr,0.9,sequence,139,893,1585,4,9
m500,lr,0.9,sequence,140,1213,1689,1,3
m500,lr,0.9,sequence,141,3298,6561,70,240
m500,lr,0.9,sequence,142,1304,3240,103,85
m500,lr,0.9,sequence,143,1473,3052,356,48
m500,lr,0.9,sequence,144,1326,1583,1,3
m500,lr,0.9,sequence,145,1406,2364,3,11
m500,lr,0.9,sequence,146,684,1661,2,21
m500,lr,0.9,sequence,147,2353,2733,1,11
m500,lr,0.9,sequence,148,2070,2846,6,3
m500,lr,0.9,sequence,149,1492,2082,1,4
m500,lr,0.9,sequence,150,1640,4265,13,57
m500,lr,0.9,sequence,151,546,1768,2,1
m500,lr,0.9,sequence,152,915,1969,13,18
m500,lr,0.9,sequence,153,971,1862,0,6
m500,lr,0.9,sequence,169,176,784,318,60
m500,lr,0.9,unassigned_anomaly,149:0,0,0,0,0
m500,lr,0.95,distance,0,4001,59676,15,216
m500,lr,0.95,distance,1,20399,63953,731,364
m500,lr,0.95,distance,2,4901,105357,164,265
m500,lr,0.95,distance,3,4393,15673,64,44
m500,lr,0.95,distance,4,9869,3834,2,97
m500,lr,0.95,normal_semantic,10,141,2619,0,0
m500,lr,0.95,normal_semantic,11,0,3,0,0
m500,lr,0.95,normal_semantic,15,0,0,0,0
m500,lr,0.95,normal_semantic,18,0,1,0,0
m500,lr,0.95,normal_semantic,20,5,1,0,0
m500,lr,0.95,normal_semantic,30,4,2,0,0
m500,lr,0.95,normal_semantic,31,0,0,0,0
m500,lr,0.95,normal_semantic,32,0,0,0,0
m500,lr,0.95,normal_semantic,40,41887,237306,0,0
m500,lr,0.95,normal_semantic,48,208,107,0,0
m500,lr,0.95,normal_semantic,49,0,0,0,0
m500,lr,0.95,normal_semantic,50,1104,7130,0,0
m500,lr,0.95,normal_semantic,51,0,0,0,0
m500,lr,0.95,normal_semantic,70,214,1319,0,0
m500,lr,0.95,normal_semantic,71,0,0,0,0
m500,lr,0.95,normal_semantic,72,0,0,0,0
m500,lr,0.95,normal_semantic,80,0,5,0,0
m500,lr,0.95,normal_semantic,81,0,0,0,0
m500,lr,0.95,object,125:1,0,0,300,665
m500,lr,0.95,object,137:3,0,0,3,7
m500,lr,0.95,object,138:4,0,0,1,0
m500,lr,0.95,object,138:5,0,0,2,2
m500,lr,0.95,object,139:7,0,0,0,3
m500,lr,0.95,object,140:1,0,0,1,0
m500,lr,0.95,object,141:4,0,0,18,76
m500,lr,0.95,object,141:5,0,0,10,11
m500,lr,0.95,object,142:2,0,0,23,91
m500,lr,0.95,object,142:3,0,0,113,11
m500,lr,0.95,object,143:3,0,0,138,11
m500,lr,0.95,object,144:2,0,0,0,0
m500,lr,0.95,object,144:3,0,0,1,7
m500,lr,0.95,object,144:4,0,0,0,0
m500,lr,0.95,object,144:5,0,0,0,0
m500,lr,0.95,object,145:1,0,0,0,0
m500,lr,0.95,object,145:2,0,0,0,0
m500,lr,0.95,object,146:2,0,0,1,6
m500,lr,0.95,object,147:2,0,0,3,1
m500,lr,0.95,object,148:2,0,0,4,3
m500,lr,0.95,object,149:2,0,0,0,2
m500,lr,0.95,object,149:3,0,0,0,0
m500,lr,0.95,object,150:2,0,0,0,5
m500,lr,0.95,object,150:3,0,0,0,2
m500,lr,0.95,object,150:4,0,0,11,29
m500,lr,0.95,object,151:1,0,0,5,0
m500,lr,0.95,object,152:1,0,0,13,7
m500,lr,0.95,object,153:30550,0,0,0,1
m500,lr,0.95,object,153:30551,0,0,0,2
m500,lr,0.95,object,169:1,0,0,329,44
m500,lr,0.95,object_returns,0,0,0,13,46
m500,lr,0.95,object_returns,1,0,0,58,71
m500,lr,0.95,object_returns,2,0,0,107,44
m500,lr,0.95,object_returns,3,0,0,178,313
m500,lr,0.95,object_returns,4,0,0,124,61
m500,lr,0.95,object_returns,5,0,0,384,179
m500,lr,0.95,object_returns,6,0,0,112,272
m500,lr,0.95,sequence,125,6533,33139,300,665
m500,lr,0.95,sequence,137,1321,6977,3,7
m500,lr,0.95,sequence,138,1480,10413,3,2
m500,lr,0.95,sequence,139,1867,10328,0,3
m500,lr,0.95,sequence,140,1918,8850,1,0
m500,lr,0.95,sequence,141,5678,28202,28,87
m500,lr,0.95,sequence,142,2227,12747,136,102
m500,lr,0.95,sequence,143,1527,14832,138,11
m500,lr,0.95,sequence,144,1975,10018,1,7
m500,lr,0.95,sequence,145,2288,13773,0,0
m500,lr,0.95,sequence,146,1020,8554,1,6
m500,lr,0.95,sequence,147,2628,12207,3,1
m500,lr,0.95,sequence,148,3963,15291,4,3
m500,lr,0.95,sequence,149,1890,11534,0,2
m500,lr,0.95,sequence,150,3087,17802,11,36
m500,lr,0.95,sequence,151,912,10497,5,0
m500,lr,0.95,sequence,152,1391,9898,13,7
m500,lr,0.95,sequence,153,1580,10437,0,3
m500,lr,0.95,sequence,169,278,2994,329,44
m500,lr,0.95,unassigned_anomaly,149:0,0,0,0,0
m500,lr,0.99,distance,0,17226,225873,0,46
m500,lr,0.99,distance,1,83229,562796,224,174
m500,lr,0.99,distance,2,19855,911440,47,35
m500,lr,0.99,distance,3,14128,208017,10,4
m500,lr,0.99,distance,4,26455,68830,3,16
m500,lr,0.99,normal_semantic,10,522,16665,0,0
m500,lr,0.99,normal_semantic,11,4,47,0,0
m500,lr,0.99,normal_semantic,15,0,0,0,0
m500,lr,0.99,normal_semantic,18,0,1,0,0
m500,lr,0.99,normal_semantic,20,1,3,0,0
m500,lr,0.99,normal_semantic,30,10,81,0,0
m500,lr,0.99,normal_semantic,31,0,0,0,0
m500,lr,0.99,normal_semantic,32,0,0,0,0
m500,lr,0.99,normal_semantic,40,155777,1948251,0,0
m500,lr,0.99,normal_semantic,48,896,2489,0,0
m500,lr,0.99,normal_semantic,49,0,0,0,0
m500,lr,0.99,normal_semantic,50,2869,6114,0,0
m500,lr,0.99,normal_semantic,51,2,4,0,0
m500,lr,0.99,normal_semantic,70,809,2822,0,0
m500,lr,0.99,normal_semantic,71,2,0,0,0
m500,lr,0.99,normal_semantic,72,1,0,0,0
m500,lr,0.99,normal_semantic,80,0,479,0,0
m500,lr,0.99,normal_semantic,81,0,0,0,0
m500,lr,0.99,object,125:1,0,0,86,189
m500,lr,0.99,object,137:3,0,0,2,0
m500,lr,0.99,object,138:4,0,0,0,0
m500,lr,0.99,object,138:5,0,0,0,0
m500,lr,0.99,object,139:7,0,0,0,0
m500,lr,0.99,object,140:1,0,0,0,0
m500,lr,0.99,object,141:4,0,0,0,5
m500,lr,0.99,object,141:5,0,0,1,4
m500,lr,0.99,object,142:2,0,0,11,30
m500,lr,0.99,object,142:3,0,0,99,4
m500,lr,0.99,object,143:3,0,0,19,2
m500,lr,0.99,object,144:2,0,0,0,0
m500,lr,0.99,object,144:3,0,0,0,4
m500,lr,0.99,object,144:4,0,0,0,0
m500,lr,0.99,object,144:5,0,0,0,0
m500,lr,0.99,object,145:1,0,0,0,0
m500,lr,0.99,object,145:2,0,0,0,1
m500,lr,0.99,object,146:2,0,0,4,1
m500,lr,0.99,object,147:2,0,0,0,0
m500,lr,0.99,object,148:2,0,0,0,0
m500,lr,0.99,object,149:2,0,0,0,0
m500,lr,0.99,object,149:3,0,0,0,0
m500,lr,0.99,object,150:2,0,0,0,1
m500,lr,0.99,object,150:3,0,0,0,0
m500,lr,0.99,object,150:4,0,0,1,0
m500,lr,0.99,object,151:1,0,0,6,0
m500,lr,0.99,object,152:1,0,0,0,1
m500,lr,0.99,object,153:30550,0,0,0,0
m500,lr,0.99,object,153:30551,0,0,0,0
m500,lr,0.99,object,169:1,0,0,55,33
m500,lr,0.99,object_returns,0,0,0,1,8
m500,lr,0.99,object_returns,1,0,0,26,10
m500,lr,0.99,object_returns,2,0,0,35,9
m500,lr,0.99,object_returns,3,0,0,93,64
m500,lr,0.99,object_returns,4,0,0,21,7
m500,lr,0.99,object_returns,5,0,0,78,84
m500,lr,0.99,object_returns,6,0,0,30,93
m500,lr,0.99,sequence,125,33177,238651,86,189
m500,lr,0.99,sequence,137,4292,48197,2,0
m500,lr,0.99,sequence,138,6076,74886,0,0
m500,lr,0.99,sequence,139,8088,93701,0,0
m500,lr,0.99,sequence,140,6255,77770,0,0
m500,lr,0.99,sequence,141,20409,273038,1,9
m500,lr,0.99,sequence,142,6096,100602,110,34
m500,lr,0.99,sequence,143,4118,97083,19,2
m500,lr,0.99,sequence,144,7782,82586,0,4
m500,lr,0.99,sequence,145,7082,106507,0,1
m500,lr,0.99,sequence,146,4147,69165,4,1
m500,lr,0.99,sequence,147,7692,101924,0,0
m500,lr,0.99,sequence,148,10178,113064,0,0
m500,lr,0.99,sequence,149,7600,98095,0,0
m500,lr,0.99,sequence,150,10956,141987,1,1
m500,lr,0.99,sequence,151,3023,70983,6,0
m500,lr,0.99,sequence,152,4304,70118,0,1
m500,lr,0.99,sequence,153,4634,83513,0,0
m500,lr,0.99,sequence,169,4984,35086,55,33
m500,lr,0.99,unassigned_anomaly,149:0,0,0,0,0
m500,m1547,0.5,distance,0,3725,5,518,495
m500,m1547,0.5,distance,1,904,997,3654,1276
m500,m1547,0.5,distance,2,758,1622,989,1985
m500,m1547,0.5,distance,3,190,72,78,1288
m500,m1547,0.5,distance,4,74,0,0,128
m500,m1547,0.5,normal_semantic,10,0,0,0,0
m500,m1547,0.5,normal_semantic,11,0,0,0,0
m500,m1547,0.5,normal_semantic,15,0,0,0,0
m500,m1547,0.5,normal_semantic,18,0,0,0,0
m500,m1547,0.5,normal_semantic,20,17,0,0,0
m500,m1547,0.5,normal_semantic,30,0,0,0,0
m500,m1547,0.5,normal_semantic,31,0,0,0,0
m500,m1547,0.5,normal_semantic,32,0,0,0,0
m500,m1547,0.5,normal_semantic,40,2053,2694,0,0
m500,m1547,0.5,normal_semantic,48,0,0,0,0
m500,m1547,0.5,normal_semantic,49,0,0,0,0
m500,m1547,0.5,normal_semantic,50,3448,2,0,0
m500,m1547,0.5,normal_semantic,51,0,0,0,0
m500,m1547,0.5,normal_semantic,70,133,0,0,0
m500,m1547,0.5,normal_semantic,71,0,0,0,0
m500,m1547,0.5,normal_semantic,72,0,0,0,0
m500,m1547,0.5,normal_semantic,80,0,0,0,0
m500,m1547,0.5,normal_semantic,81,0,0,0,0
m500,m1547,0.5,object,125:1,0,0,797,422
m500,m1547,0.5,object,137:3,0,0,24,96
m500,m1547,0.5,object,138:4,0,0,11,22
m500,m1547,0.5,object,138:5,0,0,51,169
m500,m1547,0.5,object,139:7,0,0,556,336
m500,m1547,0.5,object,140:1,0,0,336,66
m500,m1547,0.5,object,141:4,0,0,427,1868
m500,m1547,0.5,object,141:5,0,0,380,216
m500,m1547,0.5,object,142:2,0,0,6,57
m500,m1547,0.5,object,142:3,0,0,17,50
m500,m1547,0.5,object,143:3,0,0,721,40
m500,m1547,0.5,object,144:2,0,0,41,6
m500,m1547,0.5,object,144:3,0,0,13,28
m500,m1547,0.5,object,144:4,0,0,6,17
m500,m1547,0.5,object,144:5,0,0,404,63
m500,m1547,0.5,object,145:1,0,0,14,53
m500,m1547,0.5,object,145:2,0,0,9,98
m500,m1547,0.5,object,146:2,0,0,25,116
m500,m1547,0.5,object,147:2,0,0,49,279
m500,m1547,0.5,object,148:2,0,0,82,323
m500,m1547,0.5,object,149:2,0,0,40,55
m500,m1547,0.5,object,149:3,0,0,222,134
m500,m1547,0.5,object,150:2,0,0,67,81
m500,m1547,0.5,object,150:3,0,0,53,39
m500,m1547,0.5,object,150:4,0,0,361,395
m500,m1547,0.5,object,151:1,0,0,99,39
m500,m1547,0.5,object,152:1,0,0,80,64
m500,m1547,0.5,object,153:30550,0,0,91,6
m500,m1547,0.5,object,153:30551,0,0,106,34
m500,m1547,0.5,object,169:1,0,0,151,0
m500,m1547,0.5,object_returns,0,0,0,60,236
m500,m1547,0.5,object_returns,1,0,0,190,723
m500,m1547,0.5,object_returns,2,0,0,556,1629
m500,m1547,0.5,object_returns,3,0,0,1435,1308
m500,m1547,0.5,object_returns,4,0,0,1741,659
m500,m1547,0.5,object_returns,5,0,0,542,287
m500,m1547,0.5,object_returns,6,0,0,715,330
m500,m1547,0.5,sequence,125,138,1252,797,422
m500,m1547,0.5,sequence,137,35,5,24,96
m500,m1547,0.5,sequence,138,620,37,62,191
m500,m1547,0.5,sequence,139,33,53,556,336
m500,m1547,0.5,sequence,140,82,80,336,66
m500,m1547,0.5,sequence,141,1834,499,807,2084
m500,m1547,0.5,sequence,142,198,9,23,107
m500,m1547,0.5,sequence,143,40,8,721,40
m500,m1547,0.5,sequence,144,505,139,464,114
m500,m1547,0.5,sequence,145,227,39,23,151
m500,m1547,0.5,sequence,146,60,41,25,116
m500,m1547,0.5,sequence,147,330,52,49,279
m500,m1547,0.5,sequence,148,553,68,82,323
m500,m1547,0.5,sequence,149,361,29,262,189
m500,m1547,0.5,sequence,150,284,106,481,515
m500,m1547,0.5,sequence,151,46,38,99,39
m500,m1547,0.5,sequence,152,159,66,80,64
m500,m1547,0.5,sequence,153,143,166,197,40
m500,m1547,0.5,sequence,169,3,9,151,0
m500,m1547,0.5,unassigned_anomaly,149:0,0,0,0,0
m500,m1547,0.75,distance,0,7122,3041,697,1527
m500,m1547,0.75,distance,1,5973,6351,3943,824
m500,m1547,0.75,distance,2,3272,4827,326,1404
m500,m1547,0.75,distance,3,1250,335,72,986
m500,m1547,0.75,distance,4,1674,7,0,357
m500,m1547,0.75,normal_semantic,10,11,11,0,0
m500,m1547,0.75,normal_semantic,11,1,0,0,0
m500,m1547,0.75,normal_semantic,15,0,0,0,0
m500,m1547,0.75,normal_semantic,18,0,0,0,0
m500,m1547,0.75,normal_semantic,20,6,0,0,0
m500,m1547,0.75,normal_semantic,30,0,0,0,0
m500,m1547,0.75,normal_semantic,31,0,0,0,0
m500,m1547,0.75,normal_semantic,32,0,0,0,0
m500,m1547,0.75,normal_semantic,40,13835,13147,0,0
m500,m1547,0.75,normal_semantic,48,24,4,0,0
m500,m1547,0.75,normal_semantic,49,0,0,0,0
m500,m1547,0.75,normal_semantic,50,5080,1311,0,0
m500,m1547,0.75,normal_semantic,51,0,0,0,0
m500,m1547,0.75,normal_semantic,70,334,88,0,0
m500,m1547,0.75,normal_semantic,71,0,0,0,0
m500,m1547,0.75,normal_semantic,72,0,0,0,0
m500,m1547,0.75,normal_semantic,80,0,0,0,0
m500,m1547,0.75,normal_semantic,81,0,0,0,0
m500,m1547,0.75,object,125:1,0,0,3234,2614
m500,m1547,0.75,object,137:3,0,0,40,70
m500,m1547,0.75,object,138:4,0,0,0,13
m500,m1547,0.75,object,138:5,0,0,0,107
m500,m1547,0.75,object,139:7,0,0,101,120
m500,m1547,0.75,object,140:1,0,0,20,46
m500,m1547,0.75,object,141:4,0,0,7,792
m500,m1547,0.75,object,141:5,0,0,59,208
m500,m1547,0.75,object,142:2,0,0,8,129
m500,m1547,0.75,object,142:3,0,0,107,62
m500,m1547,0.75,object,143:3,0,0,909,114
m500,m1547,0.75,object,144:2,0,0,1,0
m500,m1547,0.75,object,144:3,0,0,8,26
m500,m1547,0.75,object,144:4,0,0,2,9
m500,m1547,0.75,object,144:5,0,0,1,7
m500,m1547,0.75,object,145:1,0,0,4,24
m500,m1547,0.75,object,145:2,0,0,9,43
m500,m1547,0.75,object,146:2,0,0,11,52
m500,m1547,0.75,object,147:2,0,0,7,104
m500,m1547,0.75,object,148:2,0,0,21,116
m500,m1547,0.75,object,149:2,0,0,1,25
m500,m1547,0.75,object,149:3,0,0,7,28
m500,m1547,0.75,object,150:2,0,0,11,32
m500,m1547,0.75,object,150:3,0,0,2,23
m500,m1547,0.75,object,150:4,0,0,19,205
m500,m1547,0.75,object,151:1,0,0,13,30
m500,m1547,0.75,object,152:1,0,0,7,39
m500,m1547,0.75,object,153:30550,0,0,2,8
m500,m1547,0.75,object,153:30551,0,0,0,20
m500,m1547,0.75,object,169:1,0,0,427,32
m500,m1547,0.75,object_returns,0,0,0,14,279
m500,m1547,0.75,object_returns,1,0,0,75,744
m500,m1547,0.75,object_returns,2,0,0,169,859
m500,m1547,0.75,object_returns,3,0,0,461,1048
m500,m1547,0.75,object_returns,4,0,0,685,369
m500,m1547,0.75,object_returns,5,0,0,1082,159
m500,m1547,0.75,object_returns,6,0,0,2552,1640
m500,m1547,0.75,sequence,125,1717,4552,3234,2614
m500,m1547,0.75,sequence,137,302,105,40,70
m500,m1547,0.75,sequence,138,938,346,0,120
m500,m1547,0.75,sequence,139,620,186,101,120
m500,m1547,0.75,sequence,140,518,527,20,46
m500,m1547,0.75,sequence,141,2668,1673,66,1000
m500,m1547,0.75,sequence,142,1525,388,115,191
m500,m1547,0.75,sequence,143,990,942,909,114
m500,m1547,0.75,sequence,144,765,267,12,42
m500,m1547,0.75,sequence,145,977,625,13,67
m500,m1547,0.75,sequence,146,626,748,11,52
m500,m1547,0.75,sequence,147,1162,620,7,104
m500,m1547,0.75,sequence,148,1576,424,21,116
m500,m1547,0.75,sequence,149,1077,528,8,53
m500,m1547,0.75,sequence,150,2139,697,32,260
m500,m1547,0.75,sequence,151,393,421,13,30
m500,m1547,0.75,sequence,152,414,717,7,39
m500,m1547,0.75,sequence,153,720,591,2,28
m500,m1547,0.75,sequence,169,164,204,427,32
m500,m1547,0.75,unassigned_anomaly,149:0,0,0,0,0
m500,m1547,0.9,distance,0,13894,22232,100,831
m500,m1547,0.9,distance,1,21241,25874,2276,662
m500,m1547,0.9,distance,2,9941,23466,305,589
m500,m1547,0.9,distance,3,3699,2375,50,376
m500,m1547,0.9,distance,4,6331,393,0,245
m500,m1547,0.9,normal_semantic,10,34,1094,0,0
m500,m1547,0.9,normal_semantic,11,3,0,0,0
m500,m1547,0.9,normal_semantic,15,0,0,0,0
m500,m1547,0.9,normal_semantic,18,0,0,0,0
m500,m1547,0.9,normal_semantic,20,5,0,0,0
m500,m1547,0.9,normal_semantic,30,0,1,0,0
m500,m1547,0.9,normal_semantic,31,0,0,0,0
m500,m1547,0.9,normal_semantic,32,0,0,0,0
m500,m1547,0.9,normal_semantic,40,47840,68170,0,0
m500,m1547,0.9,normal_semantic,48,145,13,0,0
m500,m1547,0.9,normal_semantic,49,0,0,0,0
m500,m1547,0.9,normal_semantic,50,6293,4530,0,0
m500,m1547,0.9,normal_semantic,51,0,0,0,0
m500,m1547,0.9,normal_semantic,70,786,532,0,0
m500,m1547,0.9,normal_semantic,71,0,0,0,0
m500,m1547,0.9,normal_semantic,72,0,0,0,0
m500,m1547,0.9,normal_semantic,80,0,0,0,0
m500,m1547,0.9,normal_semantic,81,0,0,0,0
m500,m1547,0.9,object,125:1,0,0,1505,1709
m500,m1547,0.9,object,137:3,0,0,15,6
m500,m1547,0.9,object,138:4,0,0,0,7
m500,m1547,0.9,object,138:5,0,0,0,48
m500,m1547,0.9,object,139:7,0,0,16,11
m500,m1547,0.9,object,140:1,0,0,0,8
m500,m1547,0.9,object,141:4,0,0,8,352
m500,m1547,0.9,object,141:5,0,0,16,52
m500,m1547,0.9,object,142:2,0,0,19,128
m500,m1547,0.9,object,142:3,0,0,103,48
m500,m1547,0.9,object,143:3,0,0,583,79
m500,m1547,0.9,object,144:2,0,0,0,0
m500,m1547,0.9,object,144:3,0,0,1,8
m500,m1547,0.9,object,144:4,0,0,0,1
m500,m1547,0.9,object,144:5,0,0,0,1
m500,m1547,0.9,object,145:1,0,0,1,3
m500,m1547,0.9,object,145:2,0,0,1,5
m500,m1547,0.9,object,146:2,0,0,9,24
m500,m1547,0.9,object,147:2,0,0,0,31
m500,m1547,0.9,object,148:2,0,0,6,14
m500,m1547,0.9,object,149:2,0,0,0,4
m500,m1547,0.9,object,149:3,0,0,4,0
m500,m1547,0.9,object,150:2,0,0,7,14
m500,m1547,0.9,object,150:3,0,0,5,8
m500,m1547,0.9,object,150:4,0,0,7,80
m500,m1547,0.9,object,151:1,0,0,2,6
m500,m1547,0.9,object,152:1,0,0,5,20
m500,m1547,0.9,object,153:30550,0,0,2,3
m500,m1547,0.9,object,153:30551,0,0,1,4
m500,m1547,0.9,object,169:1,0,0,415,29
m500,m1547,0.9,object_returns,0,0,0,7,147
m500,m1547,0.9,object_returns,1,0,0,41,345
m500,m1547,0.9,object_returns,2,0,0,147,221
m500,m1547,0.9,object_returns,3,0,0,386,579
m500,m1547,0.9,object_returns,4,0,0,296,118
m500,m1547,0.9,object_returns,5,0,0,928,322
m500,m1547,0.9,object_returns,6,0,0,926,971
m500,m1547,0.9,sequence,125,9839,14082,1505,1709
m500,m1547,0.9,sequence,137,1052,1862,15,6
m500,m1547,0.9,sequence,138,1728,2629,0,55
m500,m1547,0.9,sequence,139,2500,2117,16,11
m500,m1547,0.9,sequence,140,1847,2470,0,8
m500,m1547,0.9,sequence,141,7408,7573,24,404
m500,m1547,0.9,sequence,142,4483,3338,122,176
m500,m1547,0.9,sequence,143,1948,6615,583,79
m500,m1547,0.9,sequence,144,1727,2354,1,10
m500,m1547,0.9,sequence,145,1752,3271,2,8
m500,m1547,0.9,sequence,146,1542,2881,9,24
m500,m1547,0.9,sequence,147,3276,4057,0,31
m500,m1547,0.9,sequence,148,3833,3708,6,14
m500,m1547,0.9,sequence,149,2791,3373,4,4
m500,m1547,0.9,sequence,150,3922,4796,19,102
m500,m1547,0.9,sequence,151,1511,2226,2,6
m500,m1547,0.9,sequence,152,1364,3029,5,20
m500,m1547,0.9,sequence,153,2384,2927,3,7
m500,m1547,0.9,sequence,169,199,1032,415,29
m500,m1547,0.9,unassigned_anomaly,149:0,0,0,0,0
m500,m1547,0.95,distance,0,30088,80172,27,351
m500,m1547,0.95,distance,1,66546,68970,1108,528
m500,m1547,0.95,distance,2,23171,107303,252,367
m500,m1547,0.95,distance,3,7878,16925,40,87
m500,m1547,0.95,distance,4,11791,3697,3,106
m500,m1547,0.95,normal_semantic,10,72,3587,0,0
m500,m1547,0.95,normal_semantic,11,0,2,0,0
m500,m1547,0.95,normal_semantic,15,0,0,0,0
m500,m1547,0.95,normal_semantic,18,0,1,0,0
m500,m1547,0.95,normal_semantic,20,5,0,0,0
m500,m1547,0.95,normal_semantic,30,3,2,0,0
m500,m1547,0.95,normal_semantic,31,0,0,0,0
m500,m1547,0.95,normal_semantic,32,0,0,0,0
m500,m1547,0.95,normal_semantic,40,130356,267896,0,0
m500,m1547,0.95,normal_semantic,48,1057,134,0,0
m500,m1547,0.95,normal_semantic,49,0,0,0,0
m500,m1547,0.95,normal_semantic,50,6486,4477,0,0
m500,m1547,0.95,normal_semantic,51,0,0,0,0
m500,m1547,0.95,normal_semantic,70,1495,964,0,0
m500,m1547,0.95,normal_semantic,71,0,0,0,0
m500,m1547,0.95,normal_semantic,72,0,0,0,0
m500,m1547,0.95,normal_semantic,80,0,4,0,0
m500,m1547,0.95,normal_semantic,81,0,0,0,0
m500,m1547,0.95,object,125:1,0,0,540,988
m500,m1547,0.95,object,137:3,0,0,4,7
m500,m1547,0.95,object,138:4,0,0,1,0
m500,m1547,0.95,object,138:5,0,0,0,9
m500,m1547,0.95,object,139:7,0,0,0,2
m500,m1547,0.95,object,140:1,0,0,0,3
m500,m1547,0.95,object,141:4,0,0,1,94
m500,m1547,0.95,object,141:5,0,0,4,19
m500,m1547,0.95,object,142:2,0,0,24,124
m500,m1547,0.95,object,142:3,0,0,128,44
m500,m1547,0.95,object,143:3,0,0,245,13
m500,m1547,0.95,object,144:2,0,0,0,0
m500,m1547,0.95,object,144:3,0,0,1,6
m500,m1547,0.95,object,144:4,0,0,0,0
m500,m1547,0.95,object,144:5,0,0,0,0
m500,m1547,0.95,object,145:1,0,0,0,1
m500,m1547,0.95,object,145:2,0,0,1,0
m500,m1547,0.95,object,146:2,0,0,3,8
m500,m1547,0.95,object,147:2,0,0,0,4
m500,m1547,0.95,object,148:2,0,0,5,4
m500,m1547,0.95,object,149:2,0,0,1,2
m500,m1547,0.95,object,149:3,0,0,0,0
m500,m1547,0.95,object,150:2,0,0,0,4
m500,m1547,0.95,object,150:3,0,0,2,3
m500,m1547,0.95,object,150:4,0,0,1,35
m500,m1547,0.95,object,151:1,0,0,0,5
m500,m1547,0.95,object,152:1,0,0,1,7
m500,m1547,0.95,object,153:30550,0,0,0,1
m500,m1547,0.95,object,153:30551,0,0,0,3
m500,m1547,0.95,object,169:1,0,0,468,53
m500,m1547,0.95,object_returns,0,0,0,6,60
m500,m1547,0.95,object_returns,1,0,0,18,112
m500,m1547,0.95,object_returns,2,0,0,175,94
m500,m1547,0.95,object_returns,3,0,0,229,382
m500,m1547,0.95,object_returns,4,0,0,153,73
m500,m1547,0.95,object_returns,5,0,0,563,211
m500,m1547,0.95,object_returns,6,0,0,286,507
m500,m1547,0.95,sequence,125,25080,36155,540,988
m500,m1547,0.95,sequence,137,3481,7945,4,7
m500,m1547,0.95,sequence,138,5993,11499,1,9
m500,m1547,0.95,sequence,139,7521,10239,0,2
m500,m1547,0.95,sequence,140,5095,10528,0,3
m500,m1547,0.95,sequence,141,18159,29900,5,113
m500,m1547,0.95,sequence,142,8835,12955,152,168
m500,m1547,0.95,sequence,143,4525,20430,245,13
m500,m1547,0.95,sequence,144,4918,10503,1,6
m500,m1547,0.95,sequence,145,4509,14977,1,1
m500,m1547,0.95,sequence,146,3100,10110,3,8
m500,m1547,0.95,sequence,147,9701,15004,0,4
m500,m1547,0.95,sequence,148,8883,16414,5,4
m500,m1547,0.95,sequence,149,6517,13906,1,2
m500,m1547,0.95,sequence,150,9974,19286,3,42
m500,m1547,0.95,sequence,151,3737,11400,0,5
m500,m1547,0.95,sequence,152,3839,11616,1,7
m500,m1547,0.95,sequence,153,5188,10595,0,4
m500,m1547,0.95,sequence,169,419,3605,468,53
m500,m1547,0.95,unassigned_anomaly,149:0,0,0,0,0
m500,m1547,0.99,distance,0,184590,391515,23,31
m500,m1547,0.99,distance,1,568458,493086,317,290
m500,m1547,0.99,distance,2,148584,859096,47,50
m500,m1547,0.99,distance,3,44471,183734,27,13
m500,m1547,0.99,distance,4,34772,61135,2,23
m500,m1547,0.99,normal_semantic,10,294,25861,0,0
m500,m1547,0.99,normal_semantic,11,7,46,0,0
